Id,PostId,Score,RevisionGUID,CreationDate,UserId,Comment,Revision,RollbackTo,Reason1,Reason2,Reason3,Reason4,PostData(Before),PostData(After)
1049492,317678,4,e30d5053-b736-48f2-aa05-7bd5f971639b,2009-03-05 21:56,19038,Rollback to [AD08D918-4ABD-4B7C-A54B-6A849BA3E373],5,3,Undesired Text Formatting,,,,"<div class=""post-text"">
                    <h1><span class=""title-diff""><span class=""diff-delete""> What can I do to prevent</span> Visual Studio <span class=""diff-delete"">from stalling</span> while debugging?</span></h1>
                <p> Sometimes, while I am debugging a <span class=""diff-delete"">C#</span> application, I will hit a break point and when I try to continue, step or step into, it just does nothing. <span class=""diff-delete"">The</span> yellow line highlighting the current line goes away, but it never reaches the next line.  The app is still frozen like I am on a breakpoint and I can do nothing but hit the stop debugging button and restart.  This doesn't happen all the time, but once it starts on an app it seems like it always happens after that for that app.  I have found that adding the following code just before the class declaration ""fixes"" the problem for that app, but am very curious as to why this is happening.</p>

<pre class=""lang-cs prettyprint prettyprinted"" style=""""><code><span class=""pun"">[</span><span class=""typ"">System</span><span class=""pun"">.</span><span class=""typ"">Diagnostics</span><span class=""pun"">.</span><span class=""typ"">DebuggerDisplay</span><span class=""pun"">(</span><span class=""str"">""Form1""</span><span class=""pun"">)]</span><span class=""diff-delete""><span class=""pln"">
&nbsp;</span></span></code></pre>

<p> Additional details:
I have not noticed any kind of pattern as to what the particular line does when it freezes. Most of the apps I write use threading, so there is a decent chance this is happening within a thread every time.</p>

            </div>","<div class=""post-text"">
                    <h1><span class=""title-diff""><span class=""diff-add""> Why does</span> Visual Studio <span class=""diff-add"">stall</span> while debugging?</span></h1>
                <p> Sometimes, while I am debugging a <span class=""diff-add"">c#</span> application, I will hit a break point and when I try to continue, step or step into, it just does nothing. <span class=""diff-add""> The</span> yellow line highlighting the current line goes away, but it never reaches the next line.  The app is still frozen like I am on a breakpoint and I can do nothing but hit the stop debugging button and restart.  This doesn't happen all the time, but once it starts on an app it seems like it always happens after that for that app.  I have found that adding the following code just before the class declaration ""fixes"" the problem for that app, but am very curious as to why this is happening.</p>

<pre class=""lang-cs prettyprint prettyprinted"" style=""""><code><span class=""pun"">[</span><span class=""typ"">System</span><span class=""pun"">.</span><span class=""typ"">Diagnostics</span><span class=""pun"">.</span><span class=""typ"">DebuggerDisplay</span><span class=""pun"">(</span><span class=""str"">""Form1""</span><span class=""pun"">)]</span></code></pre>

<p> Additional details:
I have not noticed any kind of pattern as to what the particular line does when it freezes. Most of the apps I write use threading, so there is a decent chance this is happening within a thread every time.</p>

            </div>"
514184,319506,4,99a96631-a69d-4224-a045-26eff291fdcf,2008-11-26 3:54,40876,Rollback to [EB31C407-8723-4CB7-A1D0-F4F26DB48172],2,1,Undesired Text Addition,,,,"<div class=""post-text"">
                <p> I've be working with a Java application run through the command-line. It deals with XML files, specially the dblp.xml database which has more than 400MB. </p>

<p> I was using JVM 5 and my app needed sort of 600-700MB of memory to processe the dblp.xml. After updating to JVM 6, it starting needing more than 1gb of memory (something I don't have), although it runs a bit faster.</p>

<p> I'm preety sure of the memory consumption difference, because I've already tested both again and again in this same computer. Resulting in the same difference of memory consumption.</p>

<p> I didn't set any special parameters, just -Xmx800M or -Xmx1000M.
<span class=""diff-delete"">Any</span> one have an idea why this occurs? I really wanted to use JVM 6, because in my production server it is the JVM in use, and I'm not quite able to change easily.</p>

<p> Thanks</p>

            </div>","<div class=""post-text"">
                <p> I've be working with a Java application run through the command-line. It deals with XML files, specially the dblp.xml database which has more than 400MB. </p>

<p> I was using JVM 5 and my app needed sort of 600-700MB of memory to processe the dblp.xml. After updating to JVM 6, it starting needing more than 1gb of memory (something I don't have), although it runs a bit faster.</p>

<p> I'm preety sure of the memory consumption difference, because I've already tested both again and again in this same computer. Resulting in the same difference of memory consumption.</p>

<p> I didn't set any special parameters, just -Xmx800M or -Xmx1000M.
<span class=""diff-add"">Running with Ubuntu Hardy Heron on a dual core 1.7ghz, with 1,5gb of memory
Using only the top/ps commands to measure</span></p><span class=""diff-add"">

</span><p><span class=""diff-add""> Any</span> one have an idea why this occurs? I really wanted to use JVM 6, because in my production server it is the JVM in use, and I'm not quite able to change easily.</p>

<p> Thanks</p>

            </div>"
39154535,319530,712,c8bf9a9e-8da0-4a14-b001-6156ebdc040a,2013-04-15 17:46,1253312,Rollback to [e9a8fb3a-d27a-408d-b7c0-8ab09467e474],4,1,,,,Gratitude Add/Remove,"<div class=""post-text"">
                <p> What does RESTful Authentication mean and how does it work.  I can't find a good overview on google.  My only understanding is that you pass the session key (remeberal) in the URL, but this could be horribly wrong.</p>

            </div>","<div class=""post-text"">
                <p> What does RESTful Authentication mean and how does it work.  I can't find a good overview on google.  My only understanding is that you pass the session key (remeberal) in the URL, but this could be horribly wrong.</p><span class=""diff-add"">

</span><p><span class=""diff-add""> Thanks for your input!</span></p>

            </div>"
862430,319894,11,627a72a5-cb54-49a6-a06c-8ecdcbfb2c89,2009-01-04 3:06,592,Rollback to [045AF215-2B27-4EDF-9F4C-66EE99864633],3,1,Undesired Text Formatting,,,,"<div class=""post-text"">
                <p> Many of our customers have access to InstallShield, WISE or AdminStudio. These aren't a problem. I'm hoping there is some way I can provide our smaller customers <strong>without access to commercial repackaging tools</strong> a freely available set of tools and steps to do the file replacement themselves.</p>

<p> Only need to replace a single configuration file inside a compressed MSI, the target user can be assumed to already have Orca installed, know how to use this to customize the Property table (to embed license details for GPO deployment) and have generated an MST file.</p>

<p><strong>The file that needs to be replaced is less than 1kb.</strong> So if rather than creating a CAB file I can leave it externally in the same folder as the MSI, or stream it directly into the binary table using Orca then that would be great! <em>= One less step for the customer ;)</em></p>

<p><strong>EDIT<span class=""diff-delete"">:</span></strong> suggestions below don't quite work, when adding a medium with no cabinet file I get ""Error 2920. Source directory not specified for file "" However it <em><span class=""diff-delete"">does</span></em> work if I use a cabinet file. Suggestions?</p>

<p><br><br>
<strong>Disclaimer</strong>: <em>this is very similar to <a href=""http://stackoverflow.com/questions/126562/how-to-replace-a-file-in-a-msi-installer"">another question</a> but both questions and answers in that thread are not clear.</em></p>

            </div>","<div class=""post-text"">
                <p> Many of our customers have access to InstallShield, WISE or AdminStudio. These aren't a problem. I'm hoping there is some way I can provide our smaller customers <strong>without access to commercial repackaging tools</strong> a freely available set of tools and steps to do the file replacement themselves.</p>

<p> Only need to replace a single configuration file inside a compressed MSI, the target user can be assumed to already have Orca installed, know how to use this to customize the Property table (to embed license details for GPO deployment) and have generated an MST file.</p>

<p><strong>The file that needs to be replaced is less than 1kb.</strong> So if rather than creating a CAB file I can leave it externally in the same folder as the MSI, or stream it directly into the binary table using Orca then that would be great! <em>= One less step for the customer ;)</em></p>

<p><strong>EDIT</strong><span class=""diff-add"">:</span> suggestions below don't quite work, when adding a medium with no cabinet file I get ""Error 2920. Source directory not specified for file "" However it <span class=""diff-add"">does</span> work if I use a cabinet file. Suggestions?</p>

<p><br><br>
<strong>Disclaimer</strong>: <em>this is very similar to <a href=""http://stackoverflow.com/questions/126562/how-to-replace-a-file-in-a-msi-installer"">another question</a> but both questions and answers in that thread are not clear.</em></p>

            </div>"
520309,320366,2,afa44ee2-86dc-4986-9ed7-8370ca30f528,2008-11-27 17:03,37304,Rollback to [6A030F84-9700-4B0A-8D35-CEF3362E3B15],3,1,Incorret Text Change,,,,"<div class=""post-text"">
                <p> We are developing a number of games on multiple paltforms (DS/Wii/Xbox 360/PS3/PC/PSP). Each has their own compiler/linker and debugger. We want to use Visual Studio as the IDE and to manage the build process but use the platform specific compilers (and settings) to generate the appropriate output. We could manage the build process outside of VS (using jam or ant say) but this is not the preffered solution.</p>

<p> Trawling the web, this seems to be a common problem but no-one has a good solution. Has anyone solved this problem? What's the best way of handling this.</p>

<p> A number of solutions spring to mind - auto-generate nant scripts from the <span class=""diff-delete"">solution</span> in a pre-build step (probably the least work but still not ideal), replace cl.exe and link.exe with stub apps, use msbuild (but this is geared towards .net development and not native code), write a custom VS plug-in (lots of work - any pointers to an existing one either commercial or open soruce would be good). Anyone tried any of these? Was it good for you? ;)</p>

<p> Cheers</p>

            </div>","<div class=""post-text"">
                <p> We are developing a number of games on multiple paltforms (DS/Wii/Xbox 360/PS3/PC/PSP). Each has their own compiler/linker and debugger. We want to use Visual Studio as the IDE and to manage the build process but use the platform specific compilers (and settings) to generate the appropriate output. We could manage the build process outside of VS (using jam or ant say) but this is not the preffered solution.</p>

<p> Trawling the web, this seems to be a common problem but no-one has a good solution. Has anyone solved this problem? What's the best way of handling this.</p>

<p> A number of solutions spring to mind - auto-generate nant scripts from the <span class=""diff-add"">solition</span> in a pre-build step (probably the least work but still not ideal), replace cl.exe and link.exe with stub apps, use msbuild (but this is geared towards .net development and not native code), write a custom VS plug-in (lots of work - any pointers to an existing one either commercial or open soruce would be good). Anyone tried any of these? Was it good for you? ;)</p>

<p> Cheers</p>

            </div>"
150360397,321370,244,bec70302-aacf-4f85-a452-7d0c2850dede,2017-06-28 7:16,563532,Rollback to [220db58f-dd20-49d6-a268-28136c3eaac3],9,7,Other,,,,"<div class=""post-text"">
                <p> We are developing a number of games on multiple paltforms (DS/Wii/Xbox 360/PS3/PC/PSP). Each has their own compiler/linker and debugger. We want to use Visual Studio as the IDE and to manage the build process but use the platform specific compilers (and settings) to generate the appropriate output. We could manage the build process outside of VS (using jam or ant say) but this is not the preffered solution.</p>

<p> Trawling the web, this seems to be a common problem but no-one has a good solution. Has anyone solved this problem? What's the best way of handling this.</p>

<p> A number of solutions spring to mind - auto-generate nant scripts from the <span class=""diff-add"">solition</span> in a pre-build step (probably the least work but still not ideal), replace cl.exe and link.exe with stub apps, use msbuild (but this is geared towards .net development and not native code), write a custom VS plug-in (lots of work - any pointers to an existing one either commercial or open soruce would be good). Anyone tried any of these? Was it good for you? ;)</p>

<p> Cheers</p>

            </div>","<div class=""post-text"">
                <blockquote><span class=""diff-add"">
  </span><p><strong><span class=""diff-add"">Possible Duplicate:</span></strong><br><span class=""diff-add"">
  </span><a href=""https://stackoverflow.com/questions/311165/how-do-you-convert-byte-array-to-hexadecimal-string-and-vice-versa-in-c""><span class=""diff-add"">How do you convert Byte Array to Hexadecimal String, and vice versa, in C#?</span></a><span class=""diff-add"">  </span></p><span class=""diff-add"">
</span></blockquote><span class=""diff-add"">



</span><p> Can we convert a hex string to a byte array using a built-in function in C# or do I have to make a custom method for this?</p>

            </div>"
514140,321418,34,a1b3c208-b05c-4c58-a9cd-5f7dc7574985,2008-11-26 20:02,4725,Rollback to [17E7AECF-564A-4198-AC40-EEA73E5FA59B],3,2,Undesired Text Remove,,,,"<div class=""post-text"">
                <pre class=""lang-java prettyprint prettyprinted"" style=""""><code><span class=""typ"">PreparedStatement</span><span class=""pln""> ps </span><span class=""pun"">=</span><span class=""pln""> </span><span class=""kwd"">null</span><span class=""pun"">;</span><span class=""pln"">
</span><span class=""typ"">ResultSet</span><span class=""pln""> rs </span><span class=""pun"">=</span><span class=""pln""> </span><span class=""kwd"">null</span><span class=""pun"">;</span><span class=""pln"">
</span><span class=""kwd"">try</span><span class=""pln""> </span><span class=""pun"">{</span><span class=""pln"">
  ps </span><span class=""pun"">=</span><span class=""pln""> conn</span><span class=""pun"">.</span><span class=""pln"">createStatement</span><span class=""pun"">(</span><span class=""pln"">myQueryString</span><span class=""pun"">);</span><span class=""pln"">
  rs </span><span class=""pun"">=</span><span class=""pln""> ps</span><span class=""pun"">.</span><span class=""pln"">executeQuery</span><span class=""pun"">();</span><span class=""pln"">
  </span><span class=""com"">// process the results...</span><span class=""pln"">
</span><span class=""pun"">}</span><span class=""pln""> </span><span class=""kwd"">catch</span><span class=""pln""> </span><span class=""pun"">(</span><span class=""pln"">java</span><span class=""pun"">.</span><span class=""pln"">sql</span><span class=""pun"">.</span><span class=""typ"">SQLException</span><span class=""pln""> e</span><span class=""pun"">)</span><span class=""pln""> </span><span class=""pun"">{</span><span class=""pln"">
  log</span><span class=""pun"">.</span><span class=""pln"">error</span><span class=""pun"">(</span><span class=""str"">""an error!""</span><span class=""pun"">,</span><span class=""pln""> e</span><span class=""pun"">);</span><span class=""pln"">
  </span><span class=""kwd"">throw</span><span class=""pln""> </span><span class=""kwd"">new</span><span class=""pln""> </span><span class=""typ"">MyAppException</span><span class=""pun"">(</span><span class=""str"">""I'm sorry. Your query did not work.""</span><span class=""pun"">);</span><span class=""pln"">
</span><span class=""pun"">}</span><span class=""pln""> </span><span class=""kwd"">finally</span><span class=""pln""> </span><span class=""pun"">{</span><span class=""pln"">
  ps</span><span class=""pun"">.</span><span class=""pln"">close</span><span class=""pun"">();</span><span class=""pln"">
  rs</span><span class=""pun"">.</span><span class=""pln"">close</span><span class=""pun"">();</span><span class=""pln"">
</span><span class=""pun"">}</span></code></pre>

<p> The above does not compile, because both <code>PreparedStatement.close()</code> and <code>ResultSet.close()</code> throw a <code>java.sql.SQLException</code>.  So do I add a try/catch block to the finally clause?  Or move the close statements into the try clause?  Or just not bother calling close?</p>

            </div>","<div class=""post-text"">
                <p><span class=""diff-add""> Consider the code:</span></p><span class=""diff-add"">

</span><pre class=""lang-java prettyprint prettyprinted"" style=""""><code><span class=""typ"">PreparedStatement</span><span class=""pln""> ps </span><span class=""pun"">=</span><span class=""pln""> </span><span class=""kwd"">null</span><span class=""pun"">;</span><span class=""pln"">
</span><span class=""typ"">ResultSet</span><span class=""pln""> rs </span><span class=""pun"">=</span><span class=""pln""> </span><span class=""kwd"">null</span><span class=""pun"">;</span><span class=""pln"">
</span><span class=""kwd"">try</span><span class=""pln""> </span><span class=""pun"">{</span><span class=""pln"">
  ps </span><span class=""pun"">=</span><span class=""pln""> conn</span><span class=""pun"">.</span><span class=""pln"">createStatement</span><span class=""pun"">(</span><span class=""pln"">myQueryString</span><span class=""pun"">);</span><span class=""pln"">
  rs </span><span class=""pun"">=</span><span class=""pln""> ps</span><span class=""pun"">.</span><span class=""pln"">executeQuery</span><span class=""pun"">();</span><span class=""pln"">
  </span><span class=""com"">// process the results...</span><span class=""pln"">
</span><span class=""pun"">}</span><span class=""pln""> </span><span class=""kwd"">catch</span><span class=""pln""> </span><span class=""pun"">(</span><span class=""pln"">java</span><span class=""pun"">.</span><span class=""pln"">sql</span><span class=""pun"">.</span><span class=""typ"">SQLException</span><span class=""pln""> e</span><span class=""pun"">)</span><span class=""pln""> </span><span class=""pun"">{</span><span class=""pln"">
  log</span><span class=""pun"">.</span><span class=""pln"">error</span><span class=""pun"">(</span><span class=""str"">""an error!""</span><span class=""pun"">,</span><span class=""pln""> e</span><span class=""pun"">);</span><span class=""pln"">
  </span><span class=""kwd"">throw</span><span class=""pln""> </span><span class=""kwd"">new</span><span class=""pln""> </span><span class=""typ"">MyAppException</span><span class=""pun"">(</span><span class=""str"">""I'm sorry. Your query did not work.""</span><span class=""pun"">);</span><span class=""pln"">
</span><span class=""pun"">}</span><span class=""pln""> </span><span class=""kwd"">finally</span><span class=""pln""> </span><span class=""pun"">{</span><span class=""pln"">
  ps</span><span class=""pun"">.</span><span class=""pln"">close</span><span class=""pun"">();</span><span class=""pln"">
  rs</span><span class=""pun"">.</span><span class=""pln"">close</span><span class=""pun"">();</span><span class=""pln"">
</span><span class=""pun"">}</span></code></pre>

<p> The above does not compile, because both <code>PreparedStatement.close()</code> and <code>ResultSet.close()</code> throw a <code>java.sql.SQLException</code>.  So do I add a try/catch block to the finally clause?  Or move the close statements into the try clause?  Or just not bother calling close?</p>

            </div>"
102181812,322440,32,479332fc-086c-4174-9609-87f12a9d6121,2015-10-19 18:45,2424,Rollback to [41096690-0e60-495b-b093-eb65604bfc32],5,3,,,,Status add/remove,"<div class=""post-text"">
                <p> Is there a free API or some other way to determine what carrier a cell phone number is registered with?</p>

<p> I'd like my application to broadcast text messages without them picking their carrier from a list.</p>

<p><strong>UPDATE:</strong>
Interestingly, a coworker found the answer: <a href=""http://developer.whitepages.com/"" rel=""nofollow noreferrer"">http://developer.whitepages.com/</a></p>

            </div>","<div class=""post-text"">
                <p> Is there a free API or some other way to determine what carrier a cell phone number is registered with?</p>

<p> I'd like my application to broadcast text messages without them picking their carrier from a list.</p>

<p><strong>UPDATE:</strong>
Interestingly, a coworker found the answer: <a href=""http://developer.whitepages.com/"" rel=""nofollow noreferrer"">http://developer.whitepages.com/</a></p><span class=""diff-add"">

</span><p><strong><span class=""diff-add"">UPDATE2:</span></strong><span class=""diff-add""> 
Well the whitepages license agreement is so restrictive that you can't build an app for it.  Any other ideas?</span></p>

            </div>"
1746355,322926,5,40bab74b-1ce2-4d13-8ce3-3b2bfaf7ad46,2009-05-23 20:57,41241,Rollback to [2e21f016-c837-400e-86a6-493a36738078],3,1,Undesired Text Formatting,Part Accept,,,"<div class=""post-text"">
                    <h1><span class=""title-diff""><span class=""diff-delete""> How would I retrieve `this`</span> for methods above in the stack</span></h1>
                <p> How would you get a reference to an executing class several stack frames <span class=""diff-delete"">above</span> the current one?</p><span class=""diff-delete"">

</span><p><span class=""diff-delete""> For</span> example, if you have:</p>

<pre class=""lang-java prettyprint prettyprinted"" style=""""><code><span class=""typ"">Class</span><span class=""pln""> a </span><span class=""pun"">{</span><span class=""pln""> 
    foo</span><span class=""pun"">()</span><span class=""pln""> </span><span class=""pun"">{</span><span class=""pln"">
        </span><span class=""kwd"">new</span><span class=""pln""> b</span><span class=""pun"">().</span><span class=""pln"">bar</span><span class=""pun"">();</span><span class=""pln"">
    </span><span class=""pun"">}</span><span class=""pln"">
</span><span class=""pun"">}</span><span class=""pln"">

</span><span class=""typ"">Class</span><span class=""pln""> b </span><span class=""pun"">{</span><span class=""pln"">
    bar</span><span class=""pun"">()</span><span class=""pln""> </span><span class=""pun"">{</span><span class=""pln"">
        </span><span class=""pun"">...</span><span class=""pln"">
    </span><span class=""pun"">}</span><span class=""pln"">
</span><span class=""pun"">}</span></code></pre>

<p> Is there a way to get the value that would be retrieved by using <code><span class=""diff-delete"">this</span></code> in <code><span class=""diff-delete"">foo()</span></code> while the thread is executing <code><span class=""diff-delete"">bar()</span></code>?</p>

            </div>","<div class=""post-text"">
                    <h1><span class=""title-diff""><span class=""diff-add""> Java: Retrive this</span> for methods above in the stack</span></h1>
                <p> How would you get a reference to an executing class several stack frames <span class=""diff-add"">abouve</span> the current one?<span class=""diff-add"">  For</span> example, if you have:</p>

<pre class=""lang-java prettyprint prettyprinted"" style=""""><code><span class=""typ"">Class</span><span class=""pln""> a </span><span class=""pun"">{</span><span class=""pln""> 
    foo</span><span class=""pun"">()</span><span class=""pln""> </span><span class=""pun"">{</span><span class=""pln"">
        </span><span class=""kwd"">new</span><span class=""pln""> b</span><span class=""pun"">().</span><span class=""pln"">bar</span><span class=""pun"">();</span><span class=""pln"">
    </span><span class=""pun"">}</span><span class=""pln"">
</span><span class=""pun"">}</span><span class=""pln"">

</span><span class=""typ"">Class</span><span class=""pln""> b </span><span class=""pun"">{</span><span class=""pln"">
    bar</span><span class=""pun"">()</span><span class=""pln""> </span><span class=""pun"">{</span><span class=""pln"">
        </span><span class=""pun"">...</span><span class=""pln"">
    </span><span class=""pun"">}</span><span class=""pln"">
</span><span class=""pun"">}</span></code></pre>

<p><span class=""diff-add"">&nbsp;
</span> Is there a way to get the value that would be retrieved by using <span class=""diff-add"">'this'</span> in <span class=""diff-add"">foo()</span> while the thread is executing <span class=""diff-add"">bar()</span>?</p>

            </div>"
15463332,324477,390,24209c26-68ba-4525-966c-148ca9538452,2011-08-13 2:12,11452,"Rollback to [a35b2207-bd0d-41f0-a7d3-e7b0e46edb2c] - reverted back, moving update to a comment",5,3,Other,,,,"<div class=""post-text"">
                <p><span class=""diff-delete""> See also SO question: </span><a href=""http://stackoverflow.com/questions/2902024/why-are-read-only-form-fields-in-django-a-bad-idea"" title=""Why are read-only form fields in Django a bad idea?""><span class=""diff-delete"">Why are read-only form fields in Django a bad idea?</span></a></p><span class=""diff-delete"">

</span><p> In a django form, how do I make a field read-only (or disabled)?</p>

<p> When the form is being used to create a new entry, all fields should be enabled - but when the record is in update mode some fields need to be read-only.</p>

<p> For example, when creating a new Item model, all fields must be editable, but while updating the record, is there a way to disable sku field so that it is visible but cannot be edited? </p>

<pre><code>class Item(models.Model):
    sku = models.CharField(max_length=50)
    description = models.CharField(max_length=200)    
    added_by = models.ForeignKey(User)    


class ItemForm(ModelForm):
    class Meta:
        model = Item
        exclude = ('added_by')      

def new_item_view(request):     
    if request.method == 'POST':
        form = ItemForm(request.POST)
        #validate and save
    else:
            form = ItemForm()       
    #render the view
</code></pre>

<p> Can class ItemForm be reused? What changes would be required in ItemForm or Item model class?  Would I need to write another class, ""ItemUpdateForm"", for updating the item? </p>

<pre><code>def update_item_view(request):      
    if request.method == 'POST':
        form = ItemUpdateForm(request.POST)
        #validate and save
    else:
        form = ItemUpdateForm()
</code></pre>

            </div>","<div class=""post-text"">
                <p> In a django form, how do I make a field read-only (or disabled)?</p>

<p> When the form is being used to create a new entry, all fields should be enabled - but when the record is in update mode some fields need to be read-only.</p>

<p> For example, when creating a new Item model, all fields must be editable, but while updating the record, is there a way to disable sku field so that it is visible but cannot be edited? </p>

<pre><code>class Item(models.Model):
    sku = models.CharField(max_length=50)
    description = models.CharField(max_length=200)    
    added_by = models.ForeignKey(User)    


class ItemForm(ModelForm):
    class Meta:
        model = Item
        exclude = ('added_by')      

def new_item_view(request):     
    if request.method == 'POST':
        form = ItemForm(request.POST)
        #validate and save
    else:
            form = ItemForm()       
    #render the view
</code></pre>

<p> Can class ItemForm be reused? What changes would be required in ItemForm or Item model class?  Would I need to write another class, ""ItemUpdateForm"", for updating the item? </p>

<pre><code>def update_item_view(request):      
    if request.method == 'POST':
        form = ItemUpdateForm(request.POST)
        #validate and save
    else:
        form = ItemUpdateForm()
</code></pre>

            </div>"
519054,324748,1,e2e6b3ec-273a-41a2-8d17-13ebc78c2265,2008-11-27 22:32,267,Rollback to [8419F003-39E5-455A-98B6-DB4DA1C9E0F9],4,2,Undesired Code Format,Undesired Text Formatting,,,"<div class=""post-text"">
                <p> <span class=""diff-delete"">Im</span> developing class to represent special kind of matrix:<br><span class=""diff-delete"">
</span><code><br><span class=""diff-delete"">
type  DifRecord = record</span><br><span class=""diff-delete"">
      Field: String; </span><br><span class=""diff-delete"">
      Number: Byte;  </span><br><span class=""diff-delete"">
      Value: smallint;   </span><br><span class=""diff-delete"">
      end;
</span><br><span class=""diff-delete"">
type</span><br><span class=""diff-delete"">
  TData = array of array of MainModule.DataRecord;</span><br><span class=""diff-delete"">
type</span><br><span class=""diff-delete"">
  TDifference = array of DifRecord;</span><br><span class=""diff-delete"">
type</span><br><span class=""diff-delete"">
  TFogelMatrix = class</span><br><span class=""diff-delete"">
  private</span><br><span class=""diff-delete"">
    M: Byte;</span><br><span class=""diff-delete"">
    N: Byte;</span><br><span class=""diff-delete"">
    Data: ^TData;</span><br><span class=""diff-delete"">
    DifVector: ^TDifference;</span><br><span class=""diff-delete"">
    procedure init(); </span><br><span class=""diff-delete"">
  public</span><br><span class=""diff-delete"">
    constructor Create(Rows, Cols: Byte);</span><br><span class=""diff-delete"">
    destructor Destroy;</span><br><span class=""diff-delete"">
  end;
</span></code><br><span class=""diff-delete"">
Now</span> in constructor I need to reserve memory for Data and DifVector class members. I use pointers to array of records, as you see. So, the main question is, how can I correctly reserve memory? I suppose I can not use something like that:<br><span class=""diff-delete"">&nbsp;</span>
<code><span class=""diff-delete"">new(Data);</span><br><span class=""diff-delete"">
new(DifVector);</span><br></code>
cause I`m loosing the main idea - to reserve memory space, as much as I want to, at run-time. Thanks for comments.</p>

            </div>","<div class=""post-text"">
                <p> <span class=""diff-add"">I'm</span> developing class to represent special kind of matrix:</p><span class=""diff-add"">

</span><pre class=""lang-pascal prettyprint prettyprinted"" style=""""><code><span class=""diff-add""><span class=""kwd"">type</span><span class=""pln"">
  DifRecord </span><span class=""pun"">=</span><span class=""pln""> </span><span class=""kwd"">record</span><span class=""pln"">
    Field</span><span class=""pun"">:</span><span class=""pln""> String</span><span class=""pun"">;</span><span class=""pln"">
    Number</span><span class=""pun"">:</span><span class=""pln""> Byte</span><span class=""pun"">;</span><span class=""pln"">
    Value</span><span class=""pun"">:</span><span class=""pln""> smallint</span><span class=""pun"">;</span><span class=""pln"">
  </span><span class=""kwd"">end</span><span class=""pun"">;</span><span class=""pln"">

</span><span class=""kwd"">type</span><span class=""pln"">
  TData </span><span class=""pun"">=</span><span class=""pln""> </span><span class=""kwd"">array</span><span class=""pln""> </span><span class=""kwd"">of</span><span class=""pln""> </span><span class=""kwd"">array</span><span class=""pln""> </span><span class=""kwd"">of</span><span class=""pln""> MainModule</span><span class=""pun"">.</span><span class=""pln"">DataRecord</span><span class=""pun"">;</span><span class=""pln"">

</span><span class=""kwd"">type</span><span class=""pln"">
  TDifference </span><span class=""pun"">=</span><span class=""pln""> </span><span class=""kwd"">array</span><span class=""pln""> </span><span class=""kwd"">of</span><span class=""pln""> DifRecord</span><span class=""pun"">;</span><span class=""pln"">

</span><span class=""kwd"">type</span><span class=""pln"">
  TFogelMatrix </span><span class=""pun"">=</span><span class=""pln""> class
  private
    M</span><span class=""pun"">:</span><span class=""pln""> Byte</span><span class=""pun"">;</span><span class=""pln"">
    N</span><span class=""pun"">:</span><span class=""pln""> Byte</span><span class=""pun"">;</span><span class=""pln"">
    Data</span><span class=""pun"">:</span><span class=""pln""> </span><span class=""pun"">^</span><span class=""pln"">TData</span><span class=""pun"">;</span><span class=""pln"">
    DifVector</span><span class=""pun"">:</span><span class=""pln""> </span><span class=""pun"">^</span><span class=""pln"">TDifference</span><span class=""pun"">;</span><span class=""pln"">
    </span><span class=""kwd"">procedure</span><span class=""pln""> init</span><span class=""pun"">();</span><span class=""pln""> 
  public
    </span><span class=""kwd"">constructor</span><span class=""pln""> Create</span><span class=""pun"">(</span><span class=""pln"">Rows</span><span class=""pun"">,</span><span class=""pln""> Cols</span><span class=""pun"">:</span><span class=""pln""> Byte</span><span class=""pun"">);</span><span class=""pln"">
    </span><span class=""kwd"">destructor</span><span class=""pln""> Destroy</span><span class=""pun"">;</span><span class=""pln"">
  </span><span class=""kwd"">end</span><span class=""pun"">;</span></span></code></pre><span class=""diff-add"">

</span><p><span class=""diff-add""> Now</span> in constructor I need to reserve memory for Data and DifVector class members. I use pointers to array of records, as you see. So, the main question is, how can I correctly reserve memory? I suppose I can not use something like that:
<span class=""diff-add"">new(Data);
new(DifVector);</span>
cause I`m loosing the main idea - to reserve memory space, as much as I want to, at run-time. Thanks for comments.</p>

            </div>"
