Id,PostTypeId,OwnerUserId
32694715,1,
32701453,2,392102
32702824,1,5011971
32703240,1,3143691
32703825,1,3415063
32703910,1,4330003
32705000,1,1600900
32706572,1,4922724
32707674,2,452708
32714005,1,5361324
32718423,2,17034
32720046,1,4044009
32720808,1,5309791
32721608,2,550062
32722433,1,5364237
32725561,1,4468319
32727189,1,3897155
32728619,1,5197564
32730338,2,341994
32732220,1,5335523
32732521,1,7854471
32732666,1,5357200
32733201,1,2823164
32736170,1,2962931
32737078,1,5127353
32738669,1,4760425
32739178,1,5350604
32739562,1,2326811
32740626,1,2700583
32741703,2,3220983
32742984,2,693614
32744166,1,4815994
32744812,1,2861681
32745493,1,4276397
32745527,1,
32745717,1,4121490
32746080,1,2544036
32752298,1,5225707
32752371,1,3341066
32752707,1,1815624
32756535,1,2975371
32761130,1,5366680
32762121,1,4865007
32764077,1,5372623
32765035,1,3915018
32766674,2,800716
32769650,1,3491303
32770787,1,5368091
32771704,1,4134974
32771779,1,44330
32772504,1,3125367
32777750,1,3758866
32778124,1,106528
32782028,1,258809
32786157,1,4147748
32787234,1,273119
32790109,1,5376824
32792483,1,3504878
32793567,1,5231420
32793773,2,2328185
32796015,1,5355326
32799439,1,2627660
32800166,1,4405861
32802142,2,2399775
32805952,1,3394144
32806889,1,
32807901,1,5204026
32810205,1,4541884
32811370,1,5382288
32812213,1,2758975
32813000,1,4852052
32814020,1,5382723
32814364,1,5382889
32814792,2,4452553
32814847,2,1022889
32815592,1,4748100
32815942,2,4391508
32817364,1,901798
32820299,2,499466
32823520,2,22656
32824172,1,3099288
32824838,1,5384958
32830172,2,2756547
32834062,1,4756391
32834401,1,2643023
32834791,2,1832539
32836198,1,5365118
32837501,1,5387482
32838345,2,5333052
32842194,2,3924803
32842345,1,4941901
32845201,1,5071034
32846366,2,2624101
32846951,1,5047841
32847992,1,5191236
32850645,1,4509537
32852514,1,3670277
32853607,2,3053082
32855107,1,5390385
32857342,1,4669222
32858382,1,4307150
32860393,1,5391947
32861094,1,5392007
32861642,1,5196140
32865763,1,5392988
32867373,1,4113826
32876008,1,5187864
32881055,1,4237829
32881355,1,3090602
32882942,1,1477306
32883606,1,5396541
32888108,1,5343192
32888426,1,2162470
32888656,1,3787981
32890404,1,1237578
32890489,2,5397995
32890991,1,2023444
32893228,1,5382016
32893802,1,5054816
32894679,2,1169519
32895007,1,4405732
32895074,2,4785185
32896767,1,3421618
32897082,1,4138877
32897445,1,1514221
32900783,1,4361640
32901204,2,1477064
32901352,1,932448
32901494,2,840992
32903177,1,
32904229,1,2090876
32906323,1,5376977
32906544,1,1138160
32909856,1,5016119
32912036,1,5340276
32913194,1,3724112
32918109,1,2900037
32920083,1,5394941
32921172,1,4222861
32924023,1,5404468
32924085,1,1864966
32925729,1,5155297
32928752,1,5404989
32929795,1,2326811
32932800,1,
32933857,1,4895125
32938174,1,3837778
32938662,1,4663963
32939667,1,
32940980,1,5399423
32941404,1,5060720
32943631,1,5408418
32945436,1,5312674
32945552,2,3666197
32948169,1,3062346
32949018,1,1323826
32949162,1,5382305
32949575,1,4723732
32949822,1,4632019
32949925,1,2404267
32950829,2,1463384
32951637,1,4032532
32953165,1,4443314
32953618,1,1031743
32954423,1,4932791
32954684,1,5410973
32955779,2,4334088
32956443,1,2988044
32958730,1,1617352
32960320,1,
32961500,1,5412319
32961531,2,1092945
32963190,2,496803
32969755,1,3779389
32972062,1,2447719
32975822,1,3801327
32975902,1,5043424
32977124,2,891636
32977459,2,5411466
32978537,1,4398737
32978740,1,3842615
32982527,1,550975
32984938,1,3298385
32986136,1,5417190
32989333,1,3309855
32989348,1,434656
32991498,1,5226685
32995667,1,3602203
32996559,1,5419195
33000246,1,5276628
33002581,1,3179844
33003045,1,3109123
33004335,1,3124394
33004735,2,2255089
33005928,1,5145669
33008907,1,1696421
33010953,1,4901193
33011624,2,5397794
33015517,2,998096
33016689,1,134702
33017561,1,
33019607,2,3351622
33019727,1,5419087
33021486,2,5424150
33022596,1,5207030
33022928,1,5423005
33024023,1,5422369
33024490,1,5202594
33025729,1,5425000
33025864,2,4686676
33028353,1,5420410
33029241,1,3295036
33030814,2,3297613
33032552,2,3098402
33040239,1,4107832
33040413,1,2065087
33040960,1,5428005
33041582,1,644506
33043092,2,168775
33043533,2,3522312
33045736,1,5429026
33046029,1,5429025
33046353,1,1876978
33047146,1,3531447
33049823,2,50617
33051210,1,5378920
33052474,2,157882
33052658,2,4710899
33054078,2,5430882
33055778,1,4574134
33057511,1,5195236
33058769,1,5399423
33060476,1,5360340
33060928,2,4892253
33061402,2,2910943
33061496,1,5399423
33062219,1,5399423
33064333,1,5414062
33065369,1,5327471
33065619,1,5433425
33066488,1,5410938
33066757,1,5433685
33070763,2,1601729
33073127,1,2905195
33073485,1,5435149
33074245,1,5370646
33075133,1,5218468
33076341,2,5421000
33080962,2,674039
33083397,1,1509695
33084199,2,2380830
33084829,1,
33086471,1,5437411
33086676,1,5435149
33086828,1,4621739
33087536,2,3037257
33089959,1,1488118
33090118,1,5380246
33091338,1,1016721
33095419,2,834908
33097011,2,3665000
33097726,1,5262627
33098082,1,2754029
33098384,1,5439944
33098808,1,5440060
33099119,2,5439990
33102635,1,4632722
33112048,1,5442517
33112169,2,1835769
33114431,1,5442921
33115163,2,3063910
33115914,1,5443257
33116396,2,4595837
33122768,1,4722358
33124614,1,4236404
33127000,1,4509537
33127134,1,2395128
33127623,1,2492422
33128084,1,5445540
33128234,1,5445551
33130895,1,5446002
33131089,2,3483291
33131550,1,5390224
33134421,1,4055635
33135036,1,1007353
33136554,1,4111710
33138499,1,5209214
33138711,2,5279330
33138806,1,5256836
33139469,1,5447720
33139812,1,5447848
33140215,2,6309
33141192,1,4835830
33141336,1,5448172
33142395,1,5417151
33142971,1,5422092
33143731,1,4904541
33144560,2,5448871
33145337,1,5396541
33146302,1,5422092
33146877,1,3614378
33148181,1,4027652
33149713,2,3609200
33152240,1,38522
33155052,2,5298696
33155639,1,5450870
33156198,1,2893666
33158722,2,2303865
33160746,1,1446816
33161421,2,3566998
33162409,1,5452256
33163306,1,14738
33163325,1,5353590
33164210,2,4417613
33165056,1,1974494
33166320,1,5176393
33169282,1,5453367
33169700,1,4490215
33169998,1,5441511
33174954,1,477228
33184269,1,
33184986,1,5421480
33186160,1,4524728
33186667,1,5342729
33188598,2,5457448
33189659,2,1818839
33190597,1,
33192296,1,3590646
33193739,2,5458075
33195755,1,1182299
33196106,1,5459080
33196143,1,4853182
33200035,1,1836420
33201576,2,3953764
33201748,1,5460271
33202093,1,5451193
33203059,2,755851
33204613,1,5377208
33205231,1,4761323
33206209,1,4376309
33211808,2,4433386
33213843,1,5462675
33214548,1,2614506
33214791,2,462627
33215239,1,4523971
33216509,1,805531
33218149,1,2619658
33221053,2,2827823
33221425,1,5372441
33221716,1,5464153
33221933,1,3521179
33229023,1,5051416
33233219,2,4768997
33233322,1,1909209
33237750,2,661519
33240301,1,5467711
33241669,2,3150802
33244555,1,5468571
33249930,1,5469590
33252016,1,2583372
33257248,1,5401108
33257708,1,4712278
33262733,1,2105790
33262982,2,2952011
33263253,2,4068779
33263562,2,2154182
33266793,1,5396541
33267076,1,5459770
33267219,1,5340276
33267833,1,3656329
33269147,1,5353624
33270848,1,4734291
33271504,1,4088898
33272988,1,5369615
33274114,2,4372988
33274887,1,938397
33275050,2,5014956
33276273,1,5474798
33278159,1,5464634
33278384,2,5259477
33278779,2,1016716
33279126,1,5475346
33281364,1,5464634
33282505,1,5475957
33282861,2,5421751
33283384,1,4712453
33285203,1,5464634
33285874,2,124486
33286299,1,1816316
33286513,1,5473986
33286642,1,4997111
33287126,1,5229688
33288600,1,5464634
33289423,1,3257983
33289986,1,83149
33290682,1,4909297
33293014,1,
33295270,1,4463364
33297117,2,5371658
33298205,2,2789561
33301655,1,5391651
33302426,1,5267490
33302500,1,2187103
33302554,1,2940648
33306161,1,4551823
33306306,1,5414694
33312231,1,5474491
33312434,2,901059
33314455,1,397281
33314813,1,5475346
33315992,1,5475346
33321042,1,4143808
33321864,1,2608071
33323110,1,5484391
33323337,1,5017647
33324770,1,840992
33326601,2,
33326730,1,2648077
33328804,1,5429297
33330117,1,5485904
33330808,1,667804
33331231,1,92153
33334490,1,1086074
33335155,1,4976833
33335509,1,1473616
33335606,1,5463119
33336391,1,
33336569,1,5362071
33336902,1,
33338254,1,
33338324,2,3297613
33339124,1,5487861
33339166,2,3063910
33339709,1,5213886
33342039,1,2938633
33344870,1,2040557
33345188,1,704481
33346395,1,4593401
33348398,1,5489609
33350147,1,1179925
33351433,1,2987066
33353450,1,3706516
33356039,1,2650838
33358174,1,5491506
33359912,1,2545551
33361351,1,4758380
33361457,1,5434781
33363297,1,2506908
33368581,1,3118504
33371966,1,3511089
33372066,2,165177
33373248,1,4207519
33376002,1,4573881
33376205,1,5464258
33382078,1,4384991
33382244,1,5257704
33383093,1,
33383161,1,
33383620,1,5177297
33388350,2,5143612
33391427,1,3207374
33393689,2,3425536
33393976,1,
33394008,2,2915609
33395349,1,5496911
33395447,1,4165295
33396399,1,3830216
33398371,1,5170014
33398430,2,2801559
33399417,1,17967
33400196,2,3959875
33402519,1,
33403177,2,4582273
33404172,1,5500643
33404227,1,4176497
33404530,1,5348522
33406296,2,4502644
33406382,2,3679490
33406601,1,3358890
33407140,1,2947203
33412089,1,5502439
33414961,1,2497085
33421701,1,5497089
33422419,1,5370359
33423995,1,4447208
33425002,1,3508766
33428124,1,5469513
33429658,2,14955
33431890,1,3137362
33433948,1,827280
33434655,1,5397513
33435370,1,5455272
33438429,1,5507399
33442799,1,1316620
33444898,1,5112246
33446022,1,4554721
33447071,1,2716018
33447266,1,3341712
33447825,2,866953
33450841,1,5283724
33451285,1,5503800
33452688,1,5042037
33454353,1,5510679
33456497,2,3183756
33457449,2,4233376
33458747,1,5513254
33459633,1,5321614
33460499,2,101361
33461724,1,1642850
33465745,1,5511358
33466060,1,5513351
33466848,1,5513391
33466904,1,
33467616,2,1474817
33469180,1,5512535
33470213,1,5514003
33475980,1,3959562
33476355,1,3785572
33478419,1,2528181
33478949,1,3122978
33479665,1,3333465
33480105,1,5516199
33481906,1,5410809
33482853,1,4067132
33486333,2,1783588
33486792,1,4337310
33486823,1,3411427
33487772,1,2422544
33488778,1,5235169
33492200,1,998649
33497400,1,2968009
33499809,1,5418977
33500981,1,5472727
33501779,1,1587308
33502562,1,4579079
33509283,1,4702471
33512372,1,534238
33513572,1,4169155
33518002,2,19068
33518532,2,5290909
33518640,2,433879
33519647,1,5470165
33520390,2,570796
33523377,2,2773311
33525122,1,3034330
33525922,2,77567
33528337,1,4400277
33533893,1,4601078
33535864,1,4232553
33537959,1,5500708
33544953,1,4601078
33545053,1,5521983
33545091,1,5114927
33550130,1,5530198
33552023,1,1672804
33552057,1,
33552505,1,4086836
33552723,1,5530693
33553072,2,4508981
33554369,2,2080919
33557318,1,5531505
33558053,1,4785302
33560319,1,4698790
33563282,1,4246716
33569268,2,4479867
33569940,1,5534033
33570766,1,4543189
33571349,1,5516874
33572834,2,4745612
33573337,2,184528
33575896,1,332578
33577490,1,429850
33577703,1,4629717
33580000,1,5536048
33582663,1,4450422
33583572,2,2877241
33594153,2,205185
33594230,1,3022900
33597955,1,
33597975,1,4930231
33599371,2,100297
33600490,2,3454889
33601956,2,3942974
33603021,1,
33606565,1,3649851
33616651,1,5543818
33617390,1,3995859
33617666,1,1277775
33620191,1,2854041
33624136,1,5307728
33624498,1,3253883
33627643,1,907577
33629469,1,383148
33629813,2,3597276
33630139,1,1752959
33632553,1,5437217
33634231,1,5483560
33636084,1,3681093
33642040,1,5547409
33643066,1,5547409
33643669,1,4005666
33644803,1,5196213
33645191,1,5540258
33650330,1,5550457
33650931,1,5550543
33651253,1,5549559
33652765,1,4537025
33656765,2,1715121
33657027,2,1362028
33658779,1,5552059
33660412,1,3100727
33660737,1,704972
33660787,2,1327895
33661114,2,2151351
33661145,1,5552503
33661178,1,5408739
33662414,1,5526875
33663373,1,5149023
33663552,1,
33663726,2,2617068
33664902,1,371406
33665713,1,5553479
33667697,1,3719454
33667803,2,3989689
33668521,2,3537677
33671531,1,668148
33673658,1,3557027
33674122,1,5555146
33675191,1,1176878
33676701,1,4492341
33678757,1,4690662
33682330,1,5240796
33682434,1,5556637
33682763,1,4087413
33685056,1,4408748
33686531,1,5557522
33691222,1,
33695754,2,4052699
33695964,2,840992
33700501,2,1496715
33701289,2,659248
33701962,1,4930520
33704802,1,371406
33709805,1,5046896
33710224,1,
33711136,1,4205580
33712230,1,4555670
33713498,1,5560080
33713840,2,791604
33718418,1,4119215
33720275,1,5398173
33721121,2,1373162
33722036,1,3640307
33722084,1,1322460
33722575,2,3279496
33723066,1,5564891
33723603,2,5438433
33724795,2,2963652
33726053,1,38765
33726806,1,4203780
33726963,1,5487241
33733263,2,157672
33733696,2,584518
33734243,2,2030126
33737814,1,
33742331,1,2280645
33742881,1,5182047
33747021,1,2672160
33747184,1,5262545
33747564,1,5473827
33748581,1,5166624
33749216,1,4523580
33753986,2,4809152
33754015,1,5532819
33757314,1,5404575
33757661,1,5539184
33757749,2,3512216
33758595,1,4602279
33759598,1,5270172
33759871,1,5193608
33761541,1,4749396
33764518,1,707729
33765945,2,2141635
33767517,1,5574030
33773195,1,5109945
33777142,1,5575968
33781496,1,5097875
33781989,1,4770992
33784605,1,4450024
33784742,1,1592384
33786437,1,4076481
33787598,1,5568142
33788367,1,4567297
33788456,1,3043335
33789124,1,5578243
33790564,1,5562729
33794031,1,5469648
33794135,2,3928045
33794368,2,1501926
33795892,1,4196726
33798422,1,5515352
33803088,1,5393386
33805710,2,3814029
33806454,1,5089204
33812665,2,4330562
33813742,2,159145
33819763,2,2225682
33824553,2,1529657
33826332,1,5585687
33827954,1,5585231
33828236,1,5585926
33828690,1,5507159
33830337,1,5402236
33831526,1,5285674
33834882,1,3758745
33837122,1,3852786
33837650,2,3894351
33839700,2,4395053
33843464,1,4215428
33844638,1,5486731
33844988,1,5426689
33845491,1,5301472
33845963,1,
33846675,1,2681948
33850997,1,3848987
33852610,1,4011969
33853333,1,4556023
33854287,1,2551783
33855769,1,3983066
33857722,1,1947848
33859138,1,4932134
33860240,1,3344520
33860364,1,1039920
33862806,2,1697099
33864318,1,3471024
33866389,1,5594253
33867692,1,5533561
33869452,1,5531166
33875657,2,2689986
33878655,1,
33885690,2,1325938
33886473,1,5598152
33887902,1,5598357
33888056,2,5517143
33891243,1,4306615
33891812,1,2439248
33891889,2,3655779
33892264,1,4377559
33897909,1,1760774
33899125,1,2900865
33903676,1,5601460
33905739,1,2059152
33906147,2,3525524
33908145,1,4745027
33914764,1,5603677
33915386,1,3637766
33916552,2,5417963
33917404,2,1273978
33917951,1,656592
33918166,1,2894160
33926842,2,584846
33928294,2,4409409
33933390,1,932448
33934595,1,2304575
33935289,2,3620324
33935604,1,859227
33937512,1,5608016
33940645,2,157247
33941213,1,5565381
33941468,1,4308751
33942317,2,658497
33942465,1,769449
33942706,1,3976249
33943744,2,3664835
33944133,1,5587642
33945026,1,5228070
33947220,2,1135128
33947837,1,5326531
33947882,1,795231
33947941,1,4109184
33948640,2,3754326
33951751,1,4558016
33955221,1,1372212
33956209,1,5434216
33956232,1,4582426
33956761,2,2034787
33958133,1,5561853
33961870,1,4457539
33962220,1,5257704
33962845,1,2256825
33963507,1,1950786
33964012,1,5613444
33965014,2,854025
33966831,1,5601955
33969508,1,
33969545,1,5400506
33969685,1,4279201
33969924,1,4970527
33971422,1,5615115
33971541,1,1682820
33972768,1,1250185
33973519,1,5603928
33973644,1,5275508
33974223,2,639406
33976523,1,5616224
33977160,2,840992
33978013,2,699305
33978248,2,4948426
33979112,1,5616273
33979604,1,5616898
33981317,2,4177214
33981905,1,5617447
33982015,1,486408
33982034,1,4142811
33987771,2,5530813
33988124,2,1169091
33989241,1,4732883
33989249,1,5046485
33989276,1,4141427
33989430,1,5185570
33991151,1,5617558
33991885,1,4887740
33993342,1,3985848
33993638,2,5220796
33995412,1,5620440
33999635,2,5448790
34000070,2,1735406
34000528,1,5189796
34001289,1,5580186
34003611,1,5622130
34003628,2,791604
34004818,1,5622362
34005003,2,2433501
34005836,1,5409412
34007383,2,4708186
34007791,1,264842
34008358,1,5623016
34009816,2,1895685
34009905,2,2793118
34011899,1,5622362
34012648,2,4202198
34013995,2,5545202
34015658,1,5595598
34019910,2,825980
34022746,1,2258338
34024690,1,2804297
34026628,1,5581908
34028478,1,4083947
34033540,1,1600419
34035344,1,5491801
34036300,1,3276937
34037011,1,3283015
34038762,2,415448
34042416,1,3336066
34043012,1,5588829
34043725,1,5492757
34045339,1,31979
34045790,2,3790052
34048271,1,1561247
34048534,1,4641153
34050077,2,374577
34051756,1,3154948
34052112,1,1127933
34052115,1,2136806
34052686,1,
34053250,2,369450
34058855,2,5606927
34058937,1,5518423
34059772,1,3243063
34062446,1,2633299
34065007,1,296775
34067634,1,
34067646,1,
34069694,1,5635096
34076550,1,2610654
34077041,2,4281779
34079245,1,5035246
34081669,2,4723750
34083851,1,4367486
34087480,1,5309611
34087809,2,462627
34089985,1,5639630
34090262,1,1877258
34093039,1,1344208
34093640,1,2600779
34096405,1,5560097
34097105,1,2370419
34097485,2,1212012
34097536,2,1167750
34098078,1,2175534
34098249,1,599475
34099002,2,1231365
34099432,2,2723298
34100048,1,5498155
34100469,1,
34100610,1,5637764
34100697,2,907422
34101785,1,466139
34103757,1,2273796
34107931,1,2647903
34108194,1,809198
34111369,1,2125837
34112122,1,5304630
34112357,2,840992
34112359,1,5645253
34112683,1,4927387
34112710,1,147424
34113722,1,5645526
34115892,1,330644
34122357,1,5647490
34123528,1,3558289
34124244,1,2903567
34125191,1,3303003
34125674,1,5645253
34127145,1,1034897
34127714,1,4993474
34129967,1,755804
34131544,1,4829615
34131600,2,3326275
34133387,1,2462801
34133536,1,5649397
34133840,1,5189839
34134481,1,2377399
34134540,1,1623731
34137861,1,5219947
34138912,1,5642677
34143934,1,5651905
34144444,1,4267672
34146678,2,840992
34148124,1,5290486
34149309,1,5653022
34149512,1,1422096
34151059,1,5168204
34151379,1,4800084
34154086,1,4082350
34155161,1,3732958
34158396,2,535060
34159617,1,3623150
34160803,1,5510345
34163303,1,
34163380,1,5088845
34163823,1,288703
34165226,1,619792
34167285,1,4402525
34168865,1,5640743
34169703,1,5369934
34169733,2,840992
34170024,1,
34171113,1,1235285
34171367,1,5570801
34171995,2,1957102
34173836,1,38522
34174211,1,5658106
34174539,1,2870572
34179537,1,5528876
34181073,2,1600898
34182810,1,3772853
34184793,1,4651493
34186833,1,1366368
34188309,2,3144159
34188440,1,1011253
34188485,1,5660638
34190507,2,2372064
34190725,2,714808
34191193,1,5661195
34193031,2,1394393
34193254,1,5662121
34193569,1,3253853
34193921,1,4002580
34194139,2,1795279
34194211,2,460084
34194383,2,256970
34194889,1,5070499
34195988,2,1651298
34198172,1,
34202658,1,5664289
34208757,2,794242
34211449,1,1761724
34214106,1,639739
34215395,1,3491724
34216274,2,4688597
34225176,1,2923232
34226355,2,113962
34226779,1,10550549
34227438,2,1085736
34228318,1,5547624
34230509,1,5660297
34231554,2,1427124
34236071,1,4323348
34236406,2,840992
34239376,1,5671854
34240703,1,4341948
34240996,2,2358206
34241056,1,5483940
34241978,1,3619625
34243386,2,901925
34244670,1,2113881
34247109,2,657267
34248107,1,1031929
34251713,1,3014233
34254161,1,3294623
34254697,1,5646843
34256383,1,2620960
34256584,1,5638758
34257179,1,2360454
34258216,2,840992
34259785,1,5662121
34262447,1,4500329
34262611,2,5669045
34264928,2,5677480
34274691,1,2196433
34275919,2,840992
34276985,1,5652411
34277241,1,579623
34277927,1,5510429
34278892,1,3432681
34280813,1,2504754
34281122,1,5662121
34283005,1,4212530
34283220,1,3633433
34287102,1,4010683
34287481,1,767764
34289018,1,5554112
34289937,1,2396558
34292428,1,2969833
34292570,1,971625
34292981,2,1560062
34294652,2,3975963
34295198,1,5666603
34295916,1,5670480
34295936,1,5655106
34296711,1,5463520
34296928,2,1560062
34297234,2,2755131
34297271,1,3530525
34298750,1,4593797
34300941,1,5655106
34301008,1,5684190
34302055,1,5673453
34302924,1,
34303908,2,1389057
34307687,1,5685701
34309655,2,4903729
34311740,1,3793858
34312779,1,5686698
34314847,1,5424617
34315213,1,5342690
34316999,2,5641972
34317441,1,1111575
34323055,2,4860441
34323408,1,992453
34323858,1,
34325461,1,571640
34327863,1,932448
34328855,2,60003
34331145,1,2181236
34331457,1,
34333250,1,5250910
34334542,2,3970411
34336803,1,619792
34337005,1,4671894
34339395,1,2657875
34340203,1,2310859
34340408,1,5114122
34340883,2,1251604
34342041,1,5690993
34342938,1,4399382
34343810,2,2411802
34344379,1,2465609
34347311,2,314166
34349028,2,4919237
34350837,2,3338583
34351027,2,993547
34352689,1,3599773
34352786,1,5690343
34359362,2,710099
34362267,1,5623147
34368318,1,5651532
34368529,1,5222077
34368580,1,3563140
34368780,2,840992
34369929,1,
34371181,2,3401943
34371726,1,5269999
34374914,2,2802040
34376532,1,3319713
34385018,1,5700866
34385245,1,5698779
34385980,1,5035246
34387503,1,3453898
34390207,1,5681683
34391473,2,5033397
34393918,1,
34393919,1,4682815
34394391,2,1798593
34394916,1,3990512
34398153,1,4916251
34398461,2,5611845
34401371,1,5704325
34401626,1,980515
34404032,1,5704874
34405113,1,5573870
34406581,1,4289341
34407665,1,4825465
34407684,2,513951
34414478,1,5034964
34415691,1,3275186
34415964,2,1425032
34416360,1,5627349
34418919,1,5707685
34419522,1,596841
34419795,1,2698439
34423822,1,399457
34428826,1,3180835
34435408,1,1891494
34435438,2,4159720
34435632,1,1134625
34437704,1,4289341
34438976,1,
34439616,1,4848774
34439783,1,5700866
34440644,1,4636110
34441419,1,5615787
34444788,1,3112260
34444957,1,1772057
34445164,1,4731718
34445215,1,4958427
34447412,2,5713345
34448689,2,1349269
34448696,1,4388133
34449478,1,3928646
34452790,1,5043301
34453142,2,2312318
34453932,1,1092404
34455888,1,5484075
34456045,1,5373636
34456570,1,4799077
34457803,1,5715395
34460080,1,5579519
34460894,1,
34460980,1,5570567
34461000,1,5450134
34461654,1,5148429
34462608,2,3506946
34464158,2,5156075
34468082,1,4522462
34468630,2,5232325
34469074,2,840992
34470169,1,3983039
34470541,2,2303865
34471237,1,3428853
34471493,1,2594446
34472390,1,5700866
34474327,1,5716174
34475091,1,5664428
34475253,1,5459368
34475415,1,5700866
34477046,1,5362886
34477517,1,5615370
34479701,1,5546717
34480430,1,3240583
34480607,1,1720897
34481973,1,2873045
34482513,1,1104493
34482544,1,1858308
34483066,1,5661019
34484675,1,5239702
34484769,1,3501393
34489199,2,4701373
34490573,2,1790707
34492543,1,4627198
34493344,1,2601674
34493525,1,3097481
34494483,1,5539201
34497270,1,1795643
34497831,1,548862
34498132,1,
34499849,1,5539722
34501294,1,5615490
34501744,1,2284676
34501967,1,5724890
34504867,1,
34507403,1,1685709
34507652,2,1060042
34507726,2,1367344
34509061,2,2170074
34509511,1,984830
34513826,1,3997460
34516846,2,2780744
34516999,1,5627387
34517852,2,4387162
34519706,1,3186400
34520289,1,3200088
34522184,2,654953
34524355,1,
34525328,1,5461441
34525489,1,4984198
34526296,1,1578680
34529646,1,5730616
34530781,2,5292302
34532696,1,5150272
34536173,1,5731930
34537085,2,3923281
34538733,2,1079221
34539046,2,5380297
34539601,1,1067305
34540077,1,5732642
34540946,1,2093866
34541828,2,3324298
34542393,2,3446440
34542496,1,4166982
34546866,1,5709810
34547185,1,5605636
34548169,1,180585
34548491,1,5727265
34550290,1,1377706
34550544,1,5734702
34552444,2,3597276
34553655,1,5010223
34553969,1,5247564
34554134,1,5699643
34554457,1,3961206
34554988,2,2511783
34558230,1,4538507
34560121,2,1628919
34561539,1,1297248
34562950,1,2224226
34565903,1,
34567802,1,
34569960,1,5738908
34571865,1,5031408
34572799,2,1682844
34577501,1,5740514
34578045,2,1172798
34578587,1,73790
34578974,1,1158405
34582064,1,5741495
34588071,2,217408
34588153,2,147024
34589018,2,217408
34592493,1,5442752
34592724,2,2380830
34595402,1,2970163
34596069,1,1640038
34598719,1,1580348
34600245,1,1347640
34600363,1,5745223
34600978,1,1131595
34601552,1,4431119
34601758,1,
34602594,1,5602757
34604204,2,2838606
34604439,1,4671117
34605111,1,627667
34606425,1,5037474
34606795,1,3134181
34607064,2,5495523
34608333,2,5746959
34611251,1,
34612304,1,4501511
34613296,1,787563
34616143,2,949476
34619111,1,5679021
34619122,2,1672068
34619837,2,2680216
34620064,1,3594341
34620639,2,1974224
34620833,2,2966723
34621405,1,3687056
34623372,1,5186567
34624929,1,5739884
34625857,1,4975993
34627177,1,975234
34627503,1,4544940
34627851,1,5340470
34630690,1,910654
34633127,1,5752150
34633418,1,5336915
34634205,2,5626102
34635569,1,5677271
34635964,1,4289341
34637313,1,5696676
34638637,1,1231365
34641700,1,1096645
34642074,1,5754196
34643278,1,
34643287,2,1750246
34643754,1,576396
34643755,1,2260506
34644912,1,4202435
34648050,1,2797190
34649685,1,2930982
34650592,1,3363670
34653764,1,3942186
34655254,1,2251058
34655615,1,5757500
34655954,2,5044042
34655963,2,5466118
34656367,1,3918907
34658653,1,5752718
34660253,2,4675055
34664142,1,807797
34664882,1,5747737
34674664,1,5762142
34677735,2,4101725
34680304,1,3074620
34684461,1,4777509
34684658,1,4190203
34686044,1,4567962
34686248,1,5011833
34686860,2,145499
34687608,1,5759123
34688659,2,840992
34689722,1,1529565
34690366,1,3789676
34691682,1,4896150
34694954,2,926143
34697444,1,5765571
34697673,1,4408769
34699889,1,
34700868,1,5661257
34703016,1,3898175
34706665,1,5765797
34707672,1,4655807
34707750,2,3853934
34713226,2,3702797
34713425,2,840992
34726279,2,856088
34727530,1,
34730279,1,5050768
34731412,1,5775745
34732116,1,5712621
34734944,2,464581
34735738,2,2845029
34737397,2,4380032
34737715,1,1293060
34738440,2,14860
34740262,1,5520680
34741922,2,3930052
34744452,1,5756301
34745112,1,5778929
34745621,1,3928920
34746795,1,5779472
34747036,2,1205871
34748719,1,2581178
34750616,1,5780380
34752252,1,5647420
34756300,2,3478010
34759742,1,5774560
34761631,1,4116400
34762863,2,1782481
34764805,1,2346539
34765207,1,5649496
34768291,1,5667982
34769789,1,5784363
34770326,1,5785060
34771632,2,3301492
34772618,1,5785388
34772628,1,5785612
34777779,2,
34780854,1,5771677
34782668,2,3507913
34790327,2,1726752
34794962,2,4907767
34796083,2,2827823
34797237,1,
34797371,1,5791045
34800557,1,
34802193,1,1647559
34804802,1,4690991
34807127,1,4725422
34809614,1,1080480
34813323,2,5517633
34818149,1,5790663
34819337,1,5786678
34819949,1,5785747
34820329,2,4584274
34820968,1,5712621
34822103,2,1624450
34823311,2,4614305
34824591,2,4723750
34824886,2,27800
34825139,1,3563059
34828466,1,2598292
34829079,1,2849565
34830148,2,548225
34834047,2,1553812
34834294,2,2303865
34837057,1,314166
34841357,1,5768335
34841399,1,4764569
34841653,1,268588
34842119,1,5773776
34842564,2,840992
34842608,1,5802382
34845364,2,5786835
34847153,1,3004581
34848199,2,4877462
34849065,1,4257073
34849468,1,5022024
34852251,1,5621840
34852413,1,1318622
34854426,1,3540695
34855781,1,5805374
34859096,2,1946501
34861784,1,5780210
34863306,1,4335909
34863884,1,5749557
34866324,1,3878974
34870114,2,3995163
34871383,1,2374310
34872239,2,2976878
34875263,1,3091955
34877834,1,5286680
34878903,1,5743679
34879663,2,4418380
34879902,1,5077451
34883115,1,5811740
34883127,1,3713323
34883821,2,1974224
34884315,2,3989335
34887646,1,4727602
34887866,2,3324209
34887870,1,5812848
34888630,1,5788270
34890276,2,577199
34891397,1,1175415
34892476,1,1187098
34895119,1,4970597
34897687,1,5803724
34898063,1,1065654
34901429,1,3364127
