Id,UserId,Reputation,New,Low-Reputed,Established,Trusted,RollbackByOwner,,EditPrevilege,
23691957,2489212,197,0,1,0,0,1,,0,
23692520,4279,109310,0,0,0,1,1,,1,
23699802,3276704,257,0,1,0,0,1,,0,
23700606,3642156,17,0,1,0,0,1,,0,
23700606,3642156,17,0,1,0,0,1,,0,
23721537,830899,2642,0,0,1,0,1,,1,
23731476,1578347,2137,0,0,1,0,1,,1,
23741012,1748733,799,0,1,0,0,1,,0,
23741110,2941203,1,1,0,0,0,1,,0,
23741982,3653335,19,0,1,0,0,1,,0,
23746622,3183832,1,1,0,0,0,1,,0,
23746622,3183832,1,1,0,0,0,1,,0,
23752975,3655294,27,0,1,0,0,1,,0,
23752975,3655294,27,0,1,0,0,1,,0,
23766925,3553742,1592,0,0,1,0,1,,0,
23773275,1200803,7841,0,0,1,0,1,,1,
23777496,3350628,87,0,1,0,0,1,,0,
23777496,3350628,87,0,1,0,0,1,,0,
23783900,557157,1664,0,0,1,0,1,,0,
23784905,3652437,39,0,1,0,0,1,,0,
23790770,3605630,3,1,0,0,0,1,,0,
23798404,2256551,171,0,1,0,0,1,,0,
23803743,1348195,182765,0,0,0,1,1,,1,
23806020,2257603,31,0,1,0,0,1,,0,
23811203,152588,2099,0,0,1,0,1,,1,
23815186,168493,26155,0,0,0,1,1,,1,
23821121,3519216,5,1,0,0,0,1,,0,
23821409,1984049,1229,0,0,1,0,1,,0,
23826318,2735434,1442,0,0,1,0,1,,0,
23827841,1581522,16622,0,0,1,0,1,,1,
23828718,3110929,71,0,1,0,0,1,,0,
23831694,363262,7119,0,0,1,0,1,,1,
23836838,529630,19956,0,0,1,0,1,,1,
23839916,3373429,76,0,1,0,0,1,,0,
23841620,2893131,613,0,1,0,0,1,,0,
23844200,1725088,807,0,1,0,0,1,,0,
23846433,900081,1447,0,0,1,0,1,,0,
23852704,3623908,35,0,1,0,0,1,,0,
23856132,3673812,1,1,0,0,0,1,,0,
23858735,3335117,27,0,1,0,0,1,,0,
23859101,2264226,125,0,1,0,0,1,,0,
23859101,2264226,125,0,1,0,0,1,,0,
23861011,2809078,948,0,1,0,0,1,,0,
23862681,3899860,472,0,1,0,0,1,,0,
23878462,3095287,175,0,1,0,0,1,,0,
23881753,1500692,405,0,1,0,0,1,,0,
23886153,3663606,3,1,0,0,0,1,,0,
23887813,1080914,653,0,1,0,0,1,,0,
23888302,622310,47335,0,0,0,1,1,,1,
23889813,606371,1765,0,0,1,0,1,,0,
23896600,1432140,9243,0,0,1,0,1,,1,
23897722,870729,13809,0,0,1,0,1,,1,
23899676,3236180,189,0,1,0,0,1,,0,
23906487,2764717,105,0,1,0,0,1,,0,
23915915,2287330,902,0,1,0,0,1,,0,
23918074,2955921,23,0,1,0,0,1,,0,
23918074,2955921,23,0,1,0,0,1,,0,
23921107,3218114,39389,0,0,0,1,1,,1,
23932254,352101,4426,0,0,1,0,1,,1,
23933257,1617737,1006,0,0,1,0,1,,0,
23933479,3624055,1,1,0,0,0,1,,0,
23933479,3624055,1,1,0,0,0,1,,0,
23934930,105466,1450,0,0,1,0,1,,0,
23936715,3688059,21,0,1,0,0,1,,0,
23944262,1613153,1,1,0,0,0,1,,0,
23951577,3493471,47,0,1,0,0,1,,0,
23952304,1171281,141,0,1,0,0,1,,0,
23952304,1171281,141,0,1,0,0,1,,0,
23955857,3557973,43,0,1,0,0,1,,0,
23956258,1602850,1402,0,0,1,0,1,,0,
23962112,2025742,1212,0,0,1,0,1,,0,
23969880,1070452,21679,0,0,0,1,1,,1,
23976829,3453105,3,1,0,0,0,1,,0,
23977079,2827076,1,1,0,0,0,1,,0,
23981067,1722982,261,0,1,0,0,1,,0,
23982025,1590950,1882,0,0,1,0,1,,0,
23982048,157882,486817,0,0,0,1,1,,1,
23983081,2494040,63,0,1,0,0,1,,0,
23985058,1236217,9545,0,0,1,0,1,,1,
23986729,3492385,1,1,0,0,0,1,,0,
23989136,3698421,1,1,0,0,0,1,,0,
23989136,3698421,1,1,0,0,0,1,,0,
23989136,3698421,1,1,0,0,0,1,,0,
23994473,711308,7763,0,0,1,0,1,,1,
24005680,7552,66159,0,0,0,1,1,,1,
24026705,391161,16285,0,0,1,0,1,,1,
24027426,754604,3700,0,0,1,0,1,,1,
24030381,39289,10059,0,0,1,0,1,,1,
24033585,142822,56232,0,0,0,1,1,,1,
24046807,2953692,265,0,1,0,0,1,,0,
24048561,1070452,10357,0,0,1,0,1,,1,
24051424,117259,8839,0,0,1,0,1,,1,
24053499,721540,965,0,1,0,0,1,,0,
24055837,3459987,501,0,1,0,0,1,,0,
24065141,703058,256,0,1,0,0,1,,0,
24065533,541136,105039,0,0,0,1,1,,1,
24075417,1484479,2026,0,0,1,0,1,,1,
24075555,266487,9963,0,0,1,0,1,,1,
24077140,3714221,11,0,1,0,0,1,,0,
24077140,3714221,11,0,1,0,0,1,,0,
24077408,2775597,3803,0,0,1,0,1,,1,
24081024,1525840,6376,0,0,1,0,1,,1,
24087164,804385,11208,0,0,1,0,1,,1,
24087398,429846,111069,0,0,0,1,1,,1,
24094360,3404097,243,0,1,0,0,1,,0,
24096822,2313887,100461,0,0,0,1,1,,1,
24097604,2525231,208,0,1,0,0,1,,0,
24097604,2525231,208,0,1,0,0,1,,0,
24097604,2525231,208,0,1,0,0,1,,0,
24099174,3457760,1,1,0,0,0,1,,0,
24106400,2230763,157,0,1,0,0,1,,0,
24108938,117259,9394,0,0,1,0,1,,1,
24119780,1084437,70552,0,0,0,1,1,,1,
24122476,3283664,13,0,1,0,0,1,,0,
24122683,3686501,1,1,0,0,0,1,,0,
24123294,759076,11457,0,0,1,0,1,,1,
24127194,3614289,142,0,1,0,0,1,,0,
24130559,2467546,2853,0,0,1,0,1,,1,
24134593,3156871,111,0,1,0,0,1,,0,
24138784,3615171,21,0,1,0,0,1,,0,
24142555,2212650,1111,0,0,1,0,1,,0,
24142972,3726320,11,0,1,0,0,1,,0,
24142972,3726320,11,0,1,0,0,1,,0,
24153275,2118,7338,0,0,1,0,1,,1,
24158934,871026,86787,0,0,0,1,1,,1,
24160260,3725455,1,1,0,0,0,1,,0,
24165701,1000343,31919,0,0,0,1,1,,1,
24178234,675750,2361,0,0,1,0,1,,1,
24196191,82788,22316,0,0,0,1,1,,1,
24196633,550295,657,0,1,0,0,1,,0,
24197376,2178351,1758,0,0,1,0,1,,0,
24208970,1214122,8927,0,0,1,0,1,,1,
24211114,1725884,176,0,1,0,0,1,,0,
24211114,1725884,176,0,1,0,0,1,,0,
24211626,850749,4186,0,0,1,0,1,,1,
24212117,114388,5693,0,0,1,0,1,,1,
24213098,1803741,174,0,1,0,0,1,,0,
24213098,1803741,174,0,1,0,0,1,,0,
24213230,2748772,119,0,1,0,0,1,,0,
24215078,3078985,140,0,1,0,0,1,,0,
24218830,2672788,480,0,1,0,0,1,,0,
24218934,3218114,15508,0,0,1,0,1,,1,
24224508,30618,34477,0,0,0,1,1,,1,
24225477,3054706,127,0,1,0,0,1,,0,
24226963,1078583,30480,0,0,0,1,1,,1,
24230075,965907,11041,0,0,1,0,1,,1,
24248108,240385,2045,0,0,1,0,1,,1,
24250540,3744304,22659,0,0,0,1,1,,1,
24255986,2468458,173,0,1,0,0,1,,0,
24257027,18603,1461,0,0,1,0,1,,0,
24258583,1364650,1418,0,0,1,0,1,,0,
24258883,3747592,1,1,0,0,0,1,,0,
24262429,4257479,343,0,1,0,0,1,,0,
24263696,2630447,887,0,1,0,0,1,,0,
24265178,42139,46818,0,0,0,1,1,,1,
24266401,1163454,1245,0,0,1,0,1,,0,
24268847,745920,181,0,1,0,0,1,,0,
24281631,474189,22036,0,0,0,1,1,,1,
24282881,2307988,114,0,1,0,0,1,,0,
24286316,298661,94541,0,0,0,1,1,,1,
24291339,3574819,4062,0,0,1,0,1,,1,
24296571,251311,105636,0,0,0,1,1,,1,
24300479,3708259,1,1,0,0,0,1,,0,
24300661,2893413,6077,0,0,1,0,1,,1,
24300661,2893413,6077,0,0,1,0,1,,1,
24304431,3318517,17413,0,0,1,0,1,,1,
24310479,729541,4641,0,0,1,0,1,,1,
24311078,2856441,1622,0,0,1,0,1,,0,
24311758,2767755,47394,0,0,0,1,1,,1,
24311942,504133,309,0,1,0,0,1,,0,
24313004,3367144,5081,0,0,1,0,1,,1,
24319425,2612760,1649,0,0,1,0,1,,0,
24334340,3739682,1554,0,0,1,0,1,,0,
24343646,3763267,1,1,0,0,0,1,,0,
24344184,100297,721739,0,0,0,1,1,,1,
24347607,214790,31451,0,0,0,1,1,,1,
24347702,2065702,16013,0,0,1,0,1,,1,
24348026,439130,1829,0,0,1,0,1,,0,
24360477,3718722,51,0,1,0,0,1,,0,
24361003,1429861,23,0,1,0,0,1,,0,
24364781,607594,4290,0,0,1,0,1,,1,
24365730,3762142,1008,0,0,1,0,1,,0,
24372432,2686399,125,0,1,0,0,1,,0,
24373332,3758439,436,0,1,0,0,1,,0,
24382875,2627631,457,0,1,0,0,1,,0,
24384324,447970,21927,0,0,0,1,1,,1,
24385499,1377002,26547,0,0,0,1,1,,1,
24389937,908390,5928,0,0,1,0,1,,1,
24392000,893254,5752,0,0,1,0,1,,1,
24393230,944302,632,0,1,0,0,1,,0,
24394787,2560557,395,0,1,0,0,1,,0,
24402938,3398873,555,0,1,0,0,1,,0,
24403771,3558960,45832,0,0,0,1,1,,1,
24403829,3771694,48,0,1,0,0,1,,0,
24405438,3725455,17,0,1,0,0,1,,0,
24406438,299924,58971,0,0,0,1,1,,1,
24407408,993340,108,0,1,0,0,1,,0,
24409767,2036825,2216,0,0,1,0,1,,1,
24411356,2519816,449,0,1,0,0,1,,0,
24419213,3658249,31,0,1,0,0,1,,0,
24420813,3777374,25,0,1,0,0,1,,0,
24423377,733077,10123,0,0,1,0,1,,1,
24427148,2084608,203,0,1,0,0,1,,0,
24428854,2598988,23190,0,0,0,1,1,,1,
24430448,3779215,11,0,1,0,0,1,,0,
24430448,3779215,11,0,1,0,0,1,,0,
24432830,2418643,105,0,1,0,0,1,,0,
24441231,498624,44287,0,0,0,1,1,,1,
24442828,1675954,18380,0,0,1,0,1,,1,
24443535,1435513,8495,0,0,1,0,1,,1,
24446845,1107460,305,0,1,0,0,1,,0,
24450418,637931,1521,0,0,1,0,1,,0,
24452671,1859781,3,1,0,0,0,1,,0,
24454919,2956216,1,1,0,0,0,1,,0,
24456992,2519816,508,0,1,0,0,1,,0,
24457337,2656813,656,0,1,0,0,1,,0,
24460597,1899640,45336,0,0,0,1,1,,1,
24470020,3218114,17712,0,0,1,0,1,,1,
24480837,1122270,14430,0,0,1,0,1,,1,
24486435,3680039,19,0,1,0,0,1,,0,
24487483,1714115,209,0,1,0,0,1,,0,
24503123,1018179,1,1,0,0,0,1,,0,
24513180,2011653,33,0,1,0,0,1,,0,
24517270,2170410,219,0,1,0,0,1,,0,
24526537,1942456,550,0,1,0,0,1,,0,
24527197,3790126,102,0,1,0,0,1,,0,
24527351,3468296,185,0,1,0,0,1,,0,
24527351,3468296,185,0,1,0,0,1,,0,
24537167,3708261,46,0,1,0,0,1,,0,
24539758,3799135,1,1,0,0,0,1,,0,
24539758,3799135,1,1,0,0,0,1,,0,
24544537,1079354,81537,0,0,0,1,1,,1,
24556200,3676603,3,1,0,0,0,1,,0,
24556200,3676603,3,1,0,0,0,1,,0,
24559087,171318,97047,0,0,0,1,1,,1,
24572984,3751754,570,0,1,0,0,1,,0,
24580511,2535126,676,0,1,0,0,1,,0,
24599972,3810301,1,1,0,0,0,1,,0,
24599972,3810301,1,1,0,0,0,1,,0,
24611842,2984415,19,0,1,0,0,1,,0,
24611842,2984415,19,0,1,0,0,1,,0,
24613685,3812865,1,1,0,0,0,1,,0,
24615058,1289951,23,0,1,0,0,1,,0,
24616088,3813337,40,0,1,0,0,1,,0,
24617667,237012,746,0,1,0,0,1,,0,
24618013,2385,28444,0,0,0,1,1,,1,
24630963,3025358,2679,0,0,1,0,1,,1,
24636218,1756702,12312,0,0,1,0,1,,1,
24637751,2513747,255,0,1,0,0,1,,0,
24638637,2844579,371,0,1,0,0,1,,0,
24639413,2286069,74,0,1,0,0,1,,0,
24639743,3769040,1,1,0,0,0,1,,0,
24642682,1351298,7464,0,0,1,0,1,,1,
24644670,1442821,1238,0,0,1,0,1,,0,
24644670,1442821,1238,0,0,1,0,1,,0,
24644670,1442821,1238,0,0,1,0,1,,0,
24647470,2767755,48804,0,0,0,1,1,,1,
24650728,2703193,28,0,1,0,0,1,,0,
24657552,3739682,2912,0,0,1,0,1,,1,
24659268,116472,44631,0,0,0,1,1,,1,
24659530,3791235,3,1,0,0,0,1,,0,
24663580,3745896,5120,0,0,1,0,1,,1,
24665655,707111,87577,0,0,0,1,1,,1,
24668603,3291616,21,0,1,0,0,1,,0,
24670959,2911033,1,1,0,0,0,1,,0,
24689733,3765948,31,0,1,0,0,1,,0,
24691083,1875256,52333,0,0,0,1,1,,1,
24698566,1677209,3408,0,0,1,0,1,,1,
24699254,1454719,908,0,1,0,0,1,,0,
24701154,1187415,289843,0,0,0,1,1,,1,
24704080,3267057,51,0,1,0,0,1,,0,
24717240,3809574,1,1,0,0,0,1,,0,
24722678,427135,943,0,1,0,0,1,,0,
24725520,1476226,2095,0,0,1,0,1,,1,
24731918,3827276,146,0,1,0,0,1,,0,
24731945,3712542,53,0,1,0,0,1,,0,
24744714,17034,471773,0,0,0,1,1,,1,
24750225,1057429,16496,0,0,1,0,1,,1,
24750559,2982225,2596,0,0,1,0,1,,1,
24753143,2813589,3209,0,0,1,0,1,,1,
24754838,3818739,341,0,1,0,0,1,,0,
24755199,2022048,96,0,1,0,0,1,,0,
24757932,1740079,5385,0,0,1,0,1,,1,
24758800,2415178,654,0,1,0,0,1,,0,
24758800,2415178,654,0,1,0,0,1,,0,
24760136,2136812,3024,0,0,1,0,1,,1,
24767301,2844579,464,0,1,0,0,1,,0,
24769161,502399,2818,0,0,1,0,1,,1,
24778963,19068,325357,0,0,0,1,1,,1,
24783558,1355875,631,0,1,0,0,1,,0,
24785094,3812843,23,0,1,0,0,1,,0,
24794245,1247781,14052,0,0,1,0,1,,1,
24796051,3200886,207,0,1,0,0,1,,0,
24796051,3200886,207,0,1,0,0,1,,0,
24797243,3818847,1,1,0,0,0,1,,0,
24800414,3126646,1238,0,0,1,0,1,,0,
24809997,1523469,1403,0,0,1,0,1,,0,
24812434,3001920,692,0,1,0,0,1,,0,
24818950,3636601,39733,0,0,0,1,1,,1,
24820179,776988,816,0,1,0,0,1,,0,
24828908,1382205,2185,0,0,1,0,1,,1,
24829624,249281,26727,0,0,0,1,1,,1,
24832401,2258526,437,0,1,0,0,1,,0,
24835903,3797778,1907,0,0,1,0,1,,0,
24836140,3813559,15,0,1,0,0,1,,0,
24837158,3558960,3652,0,0,1,0,1,,1,
24844068,1280966,876,0,1,0,0,1,,0,
24848726,3603806,801,0,1,0,0,1,,0,
24853378,919710,2519,0,0,1,0,1,,1,
24853378,919710,2519,0,0,1,0,1,,1,
24859158,1357843,345,0,1,0,0,1,,0,
24859409,3790233,11,0,1,0,0,1,,0,
24861511,965907,11641,0,0,1,0,1,,1,
24864536,4390557,4924,0,0,1,0,1,,1,
24881754,955273,3508,0,0,1,0,1,,1,
24884212,3699131,2569,0,0,1,0,1,,1,
24884627,2181165,1,1,0,0,0,1,,0,
24884627,2181165,1,1,0,0,0,1,,0,
24887286,3451975,6216,0,0,1,0,1,,1,
24888331,1289107,4706,0,0,1,0,1,,1,
24890684,2801037,1254,0,0,1,0,1,,0,
24895781,3866013,124,0,1,0,0,1,,0,
24898957,2754796,47,0,1,0,0,1,,0,
24902884,665557,4757,0,0,1,0,1,,1,
24905148,3599212,117,0,1,0,0,1,,0,
24907837,3192701,506,0,1,0,0,1,,0,
24909433,1259498,141,0,1,0,0,1,,0,
24909433,1259498,141,0,1,0,0,1,,0,
24910443,390376,31,0,1,0,0,1,,0,
24913619,3681391,593,0,1,0,0,1,,0,
24925004,576911,59747,0,0,0,1,1,,1,
24925269,3150726,568,0,1,0,0,1,,0,
24925269,3150726,568,0,1,0,0,1,,0,
24925662,3835573,189,0,1,0,0,1,,0,
24928769,895315,1253,0,0,1,0,1,,0,
24929341,3008214,25,0,1,0,0,1,,0,
24932180,1064809,4940,0,0,1,0,1,,1,
24933311,2486002,1848,0,0,1,0,1,,0,
24938546,2136812,3092,0,0,1,0,1,,1,
24942101,10522,6143,0,0,1,0,1,,1,
24943663,3437460,13754,0,0,1,0,1,,1,
24946350,2123961,346,0,1,0,0,1,,0,
24946594,277480,3053,0,0,1,0,1,,1,
24946594,277480,3053,0,0,1,0,1,,1,
24946594,277480,3053,0,0,1,0,1,,1,
24946617,3810923,272,0,1,0,0,1,,0,
24951046,830139,75,0,1,0,0,1,,0,
24956661,3852046,63,0,1,0,0,1,,0,
24957261,3280545,23,0,1,0,0,1,,0,
24958114,3064115,71,0,1,0,0,1,,0,
24967219,892260,1496,0,0,1,0,1,,0,
24967757,2370702,29,0,1,0,0,1,,0,
24967757,2370702,29,0,1,0,0,1,,0,
24970380,2344584,11035,0,0,1,0,1,,1,
24973142,965907,27063,0,0,0,1,1,,1,
24975519,1019976,462,0,1,0,0,1,,0,
24976539,1019976,472,0,1,0,0,1,,0,
24989011,2659313,3435,0,0,1,0,1,,1,
24989686,848164,74479,0,0,0,1,1,,1,
24993004,259541,23047,0,0,0,1,1,,1,
25007764,559533,944,0,1,0,0,1,,0,
25021533,2456433,14677,0,0,1,0,1,,1,
25030030,2031358,536,0,1,0,0,1,,0,
25035157,1695960,33824,0,0,0,1,1,,1,
25040749,1494661,97,0,1,0,0,1,,0,
25041354,3173346,11,0,1,0,0,1,,0,
25047002,3555000,253,0,1,0,0,1,,0,
25052498,1632209,1263,0,0,1,0,1,,0,
25061960,362536,63431,0,0,0,1,1,,1,
25064609,879081,1060,0,0,1,0,1,,0,
25066774,3885347,70,0,1,0,0,1,,0,
25069497,2714534,655,0,1,0,0,1,,0,
25074503,2806784,5,1,0,0,0,1,,0,
25079786,3824902,620,0,1,0,0,1,,0,
25085306,453435,4220,0,0,1,0,1,,1,
25091221,3851524,37,0,1,0,0,1,,0,
25098153,3889449,24081,0,0,0,1,1,,1,
25098825,520567,3293,0,0,1,0,1,,1,
25099582,2698948,127,0,1,0,0,1,,0,
25101681,3896040,19,0,1,0,0,1,,0,
25107348,3902480,114,0,1,0,0,1,,0,
25111812,626306,1089,0,0,1,0,1,,0,
25115588,1948785,573,0,1,0,0,1,,0,
25122081,2231905,3698,0,0,1,0,1,,1,
25122253,1317935,20079,0,0,0,1,1,,1,
25122724,17034,750578,0,0,0,1,1,,1,
25122871,2830753,53,0,1,0,0,1,,0,
25124863,1852105,111,0,1,0,0,1,,0,
25128983,2938655,11,0,1,0,0,1,,0,
25129125,1479269,2296,0,0,1,0,1,,1,
25129125,1479269,2296,0,0,1,0,1,,1,
25133320,3859382,29,0,1,0,0,1,,0,
25135753,3463201,15,0,1,0,0,1,,0,
25135753,3463201,15,0,1,0,0,1,,0,
25136349,3639464,49,0,1,0,0,1,,0,
25136512,2530848,26745,0,0,0,1,1,,1,
25140818,3059097,737,0,1,0,0,1,,0,
25141983,3892545,198,0,1,0,0,1,,0,
25142508,3910959,1,1,0,0,0,1,,0,
25146613,704848,165748,0,0,0,1,1,,1,
25149248,29297,14925,0,0,1,0,1,,1,
25149859,2702368,1685,0,0,1,0,1,,0,
25155727,984830,2258,0,0,1,0,1,,1,
25155951,3894688,51,0,1,0,0,1,,0,
25160886,999820,2326,0,0,1,0,1,,1,
25160886,999820,2326,0,0,1,0,1,,1,
25167814,3888510,3,1,0,0,0,1,,0,
25178522,300685,1712,0,0,1,0,1,,0,
25180252,2671940,116,0,1,0,0,1,,0,
25180252,2671940,116,0,1,0,0,1,,0,
25183354,686184,1242,0,0,1,0,1,,0,
25184352,1876128,99,0,1,0,0,1,,0,
25185596,3824647,17,0,1,0,0,1,,0,
25188224,1020526,3383,0,0,1,0,1,,1,
25188224,1020526,3383,0,0,1,0,1,,1,
25190405,3115923,55,0,1,0,0,1,,0,
25192607,1824898,71,0,1,0,0,1,,0,
25207038,2073595,11646,0,0,1,0,1,,1,
25207447,2973534,924,0,1,0,0,1,,0,
25212989,682480,10630,0,0,1,0,1,,1,
25213763,701092,38691,0,0,0,1,1,,1,
25217721,3235161,23,0,1,0,0,1,,0,
25219160,588795,1690,0,0,1,0,1,,0,
25223956,3395512,595,0,1,0,0,1,,0,
25224963,3135317,2009,0,0,1,0,1,,1,
25226971,1079483,579,0,1,0,0,1,,0,
25240051,766198,1438,0,0,1,0,1,,0,
25245186,2890204,1,1,0,0,0,1,,0,
25245453,493122,40455,0,0,0,1,1,,1,
25251186,891809,1257,0,0,1,0,1,,0,
25256972,3913325,47,0,1,0,0,1,,0,
25265810,2892314,37,0,1,0,0,1,,0,
25265810,2892314,37,0,1,0,0,1,,0,
25266130,2010571,35,0,1,0,0,1,,0,
25267343,3057886,31,0,1,0,0,1,,0,
25268586,3831898,5,1,0,0,0,1,,0,
25272558,1813047,876,0,1,0,0,1,,0,
25284161,2619754,31,0,1,0,0,1,,0,
25286744,1620670,151,0,1,0,0,1,,0,
25287380,3250023,129,0,1,0,0,1,,0,
25295798,3087570,129,0,1,0,0,1,,0,
25303172,445221,32626,0,0,0,1,1,,1,
25304522,2618275,242,0,1,0,0,1,,0,
25306138,963156,1777,0,0,1,0,1,,0,
25306602,3940852,1,1,0,0,0,1,,0,
25308387,999767,33,0,1,0,0,1,,0,
25316396,2542554,83,0,1,0,0,1,,0,
25319472,1438359,731,0,1,0,0,1,,0,
25329948,3841960,1,1,0,0,0,1,,0,
25332584,2784487,876,0,1,0,0,1,,0,
25332584,2784487,876,0,1,0,0,1,,0,
25332974,1558075,127,0,1,0,0,1,,0,
25334176,616764,6143,0,0,1,0,1,,1,
25342845,173497,6677,0,0,1,0,1,,1,
25343177,1048330,14417,0,0,1,0,1,,1,
25351070,3850776,11,0,1,0,0,1,,0,
25361165,855838,1075,0,0,1,0,1,,0,
25363523,1908141,1165,0,0,1,0,1,,0,
25377418,3883164,39,0,1,0,0,1,,0,
25386576,246776,32057,0,0,0,1,1,,1,
25389640,1198559,4128,0,0,1,0,1,,1,
25393698,409976,7928,0,0,1,0,1,,1,
25396520,970195,32488,0,0,0,1,1,,1,
25410495,22656,833484,0,0,0,1,1,,1,
25412933,3924142,113,0,1,0,0,1,,0,
25414459,1618046,35,0,1,0,0,1,,0,
25415788,1128289,1398,0,0,1,0,1,,0,
25416259,2057089,4996,0,0,1,0,1,,1,
25422346,926037,285,0,1,0,0,1,,0,
25424853,294884,29550,0,0,0,1,1,,1,
25426955,263693,94261,0,0,0,1,1,,1,
25440236,3418066,7104,0,0,1,0,1,,1,
25441985,2987367,25,0,1,0,0,1,,0,
25449279,195787,1914,0,0,1,0,1,,0,
25456666,1415724,17548,0,0,1,0,1,,1,
25458616,2588421,724,0,1,0,0,1,,0,
25460530,3092811,13,0,1,0,0,1,,0,
25462405,340997,2543,0,0,1,0,1,,1,
25462565,3423330,15,0,1,0,0,1,,0,
25463638,3960992,25,0,1,0,0,1,,0,
25464981,3960980,5,1,0,0,0,1,,0,
25464981,3960980,5,1,0,0,0,1,,0,
25476472,3885509,1012,0,0,1,0,1,,0,
25481840,3884016,31,0,1,0,0,1,,0,
25483125,3816335,93,0,1,0,0,1,,0,
25485156,3975243,1,1,0,0,0,1,,0,
25489022,2047472,483,0,1,0,0,1,,0,
25491672,3710243,31,0,1,0,0,1,,0,
25496311,3706101,2199,0,0,1,0,1,,1,
25501907,3540289,7114,0,0,1,0,1,,1,
25503329,1206101,93,0,1,0,0,1,,0,
25504457,3424754,193,0,1,0,0,1,,0,
25507722,962089,28543,0,0,0,1,1,,1,
25513605,2566102,4026,0,0,1,0,1,,1,
25514833,322020,13045,0,0,1,0,1,,1,
25516277,3574819,8191,0,0,1,0,1,,1,
25520223,1310701,5043,0,0,1,0,1,,1,
25523528,388682,1034,0,0,1,0,1,,0,
25524657,1522554,3179,0,0,1,0,1,,1,
25536301,1568538,213,0,1,0,0,1,,0,
25536301,1568538,213,0,1,0,0,1,,0,
25536301,1568538,213,0,1,0,0,1,,0,
25544979,1129296,165,0,1,0,0,1,,0,
25545756,622310,53725,0,0,0,1,1,,1,
25548360,1073386,15245,0,0,1,0,1,,1,
25548720,7231,17908,0,0,1,0,1,,1,
25560633,369,43929,0,0,0,1,1,,1,
25564864,3956858,11,0,1,0,0,1,,0,
25564864,3956858,11,0,1,0,0,1,,0,
25570544,548225,180289,0,0,0,1,1,,1,
25577562,488241,28964,0,0,0,1,1,,1,
25579317,2158231,247,0,1,0,0,1,,0,
25579962,2171063,107,0,1,0,0,1,,0,
25580005,148357,20760,0,0,0,1,1,,1,
25581464,1322271,871,0,1,0,0,1,,0,
25584712,2680216,29376,0,0,0,1,1,,1,
25585454,411645,4781,0,0,1,0,1,,1,
25591649,2538771,1751,0,0,1,0,1,,0,
25593353,3994425,564,0,1,0,0,1,,0,
25595968,3368068,427,0,1,0,0,1,,0,
25599653,1042848,7364,0,0,1,0,1,,1,
25607542,736649,34152,0,0,0,1,1,,1,
25613330,3973105,35,0,1,0,0,1,,0,
25617234,881635,20022,0,0,0,1,1,,1,
25621775,930026,1041,0,0,1,0,1,,0,
25624407,2621536,20782,0,0,0,1,1,,1,
25629195,220710,5584,0,0,1,0,1,,1,
25630553,2292812,5477,0,0,1,0,1,,1,
25635534,2020820,79,0,1,0,0,1,,0,
25639726,4003227,363,0,1,0,0,1,,0,
25639726,4003227,363,0,1,0,0,1,,0,
25640065,3063910,11176,0,0,1,0,1,,1,
25640065,3063910,11176,0,0,1,0,1,,1,
25651137,1559720,2163,0,0,1,0,1,,1,
25668844,2749114,883,0,1,0,0,1,,0,
25672142,1185,10052,0,0,1,0,1,,1,
25673312,926143,13969,0,0,1,0,1,,1,
25678314,1309629,1246,0,0,1,0,1,,0,
25678314,1309629,1406,0,0,1,0,1,,0,
25678787,1589119,21,0,1,0,0,1,,0,
25679257,1692046,1,1,0,0,0,1,,0,
25679300,1373363,165,0,1,0,0,1,,0,
25682649,3809590,21,0,1,0,0,1,,0,
25695280,1364896,6281,0,0,1,0,1,,1,
25695376,3242607,61,0,1,0,0,1,,0,
25696944,1880431,14075,0,0,1,0,1,,1,
25697791,2347882,1161,0,0,1,0,1,,0,
25697987,3995972,159,0,1,0,0,1,,0,
25710939,1047207,3265,0,0,1,0,1,,1,
25711302,2606757,123,0,1,0,0,1,,0,
25714956,3976401,44,0,1,0,0,1,,0,
25714956,3976401,44,0,1,0,0,1,,0,
25716671,241631,48359,0,0,0,1,1,,1,
25721684,1958796,9,1,0,0,0,1,,0,
25733323,181638,4348,0,0,1,0,1,,1,
25753802,501557,141862,0,0,0,1,1,,1,
25756938,4279,107906,0,0,0,1,1,,1,
25775481,736,30837,0,0,0,1,1,,1,
25778698,1111081,2214,0,0,1,0,1,,1,
25783144,3072959,19,0,1,0,0,1,,0,
25787979,3873012,452,0,1,0,0,1,,0,
25788316,861273,43,0,1,0,0,1,,0,
25789892,1775105,852,0,1,0,0,1,,0,
25796215,621962,15029,0,0,1,0,1,,1,
25803331,1798593,11353,0,0,1,0,1,,1,
25806286,3755692,1248,0,0,1,0,1,,0,
25812204,479869,14391,0,0,1,0,1,,1,
25813052,1467535,825,0,1,0,0,1,,0,
25813128,697079,9901,0,0,1,0,1,,1,
25817928,4036475,29,0,1,0,0,1,,0,
25822837,372239,32252,0,0,0,1,1,,1,
25824155,724461,14382,0,0,1,0,1,,1,
25826489,291896,2612,0,0,1,0,1,,1,
25827894,3885509,1362,0,0,1,0,1,,0,
25828347,1014587,997,0,1,0,0,1,,0,
25831151,3702921,1,1,0,0,0,1,,0,
