Id,UserId,Reputation,New,Low-Reputed,Established,Trusted,RollbackByOwner,,EditPrevilege,,
33617390,505088,382983,0,0,0,1,0,,,,
33617666,2564301,12085,0,0,1,0,0,,,,
33620191,2227743,46813,0,0,0,1,0,,,,
33624498,1816580,27139,0,0,0,1,0,,,,
33629469,3597276,7399,0,0,1,0,0,,,,
33634231,2499035,4589,0,0,1,0,0,,,,
33636084,560648,187473,0,0,0,1,0,,,,
33642040,174728,131917,0,0,0,1,0,,,,
33643066,2301450,14353,0,0,1,0,0,,,,
33643669,4798077,4760,0,0,1,0,0,,,,
33644803,13302,400346,0,0,0,1,0,,,,
33645191,661519,150989,0,0,0,1,0,,,,
33650330,2854908,5978,0,0,1,0,0,,,,
33650931,1157100,2633,0,0,1,0,0,,,,
33651253,168175,50220,0,0,0,1,0,,,,
33652765,1413395,34636,0,0,0,1,0,,,,
33658779,1128737,6354,0,0,1,0,0,,,,
33660412,4625305,1,1,0,0,0,0,,,,
33661145,2930477,14798,0,0,1,0,0,,,,
33661178,2806996,9983,0,0,1,0,0,,,,
33663373,5299236,3247,0,0,1,0,0,,,,
33664902,472495,13684,0,0,1,0,0,,,,
33665713,295783,52362,0,0,0,1,0,,,,
33667697,464709,148044,0,0,0,1,0,,,,
33673658,5244131,1,1,0,0,0,0,,,,
33674122,1640606,5090,0,0,1,0,0,,,,
33675191,1735262,4386,0,0,1,0,0,,,,
33682330,229044,117935,0,0,0,1,0,,,,
33682434,21926,58695,0,0,0,1,0,,,,
33682763,154527,10141,0,0,1,0,0,,,,
33685056,19679,142478,0,0,0,1,0,,,,
33686531,17034,659048,0,0,0,1,0,,,,
33701962,3168107,2945,0,0,1,0,0,,,,
33704802,472495,13684,0,0,1,0,0,,,,
33709805,100297,414429,0,0,0,1,0,,,,
33709805,100297,414429,0,0,0,1,0,,,,
33712230,902497,40189,0,0,0,1,0,,,,
33713498,4342498,16397,0,0,1,0,0,,,,
33718418,1252759,63339,0,0,0,1,0,,,,
33722036,3956566,1,1,0,0,0,0,,,,
33722084,1797579,3459,0,0,1,0,0,,,,
33723066,2442804,8258,0,0,1,0,0,,,,
33726053,1006863,9900,0,0,1,0,0,,,,
33726806,487339,138709,0,0,0,1,0,,,,
33733696,2380830,50159,0,0,0,1,0,,,,
33742331,4985733,5297,0,0,1,0,0,,,,
33742881,541091,162345,0,0,0,1,0,,,,
33747564,100297,718257,0,0,0,1,0,,,,
33748581,2415822,4697,0,0,1,0,0,,,,
33753986,5535245,31227,0,0,0,1,0,,,,
33754015,466862,28549,0,0,0,1,0,,,,
33757314,5080583,2161,0,0,1,0,0,,,,
33757661,4099593,17029,0,0,1,0,0,,,,
33759598,1415724,52577,0,0,0,1,0,,,,
33759871,19679,143426,0,0,0,1,0,,,,
33761541,241631,65030,0,0,0,1,0,,,,
33767517,4099598,2206,0,0,1,0,0,,,,
33773195,4779472,2192,0,0,1,0,0,,,,
33777142,519413,110870,0,0,0,1,0,,,,
33781989,5368130,2819,0,0,1,0,0,,,,
33784605,1463522,3371,0,0,1,0,0,,,,
33784742,2227743,47201,0,0,0,1,0,,,,
33786437,2564301,11603,0,0,1,0,0,,,,
33787598,62576,85966,0,0,0,1,0,,,,
33788367,2057919,20624,0,0,0,1,0,,,,
33788456,229044,116518,0,0,0,1,0,,,,
33789124,1818713,2867,0,0,1,0,0,,,,
33794031,1467082,26014,0,0,0,1,0,,,,
33794135,576767,3039,0,0,1,0,0,,,,
33795892,2564301,12085,0,0,1,0,0,,,,
33826332,2246344,3954,0,0,1,0,0,,,,
33827954,229044,116303,0,0,0,1,0,,,,
33828236,354974,3902,0,0,1,0,0,,,,
33828690,1057909,12636,0,0,1,0,0,,,,
33831526,2415822,5130,0,0,1,0,0,,,,
33834882,207421,167071,0,0,0,1,0,,,,
33837122,3102264,2851,0,0,1,0,0,,,,
33839700,926143,15555,0,0,1,0,0,,,,
33843464,2946329,7361,0,0,1,0,0,,,,
33844638,1816580,27794,0,0,0,1,0,,,,
33845491,3482140,9428,0,0,1,0,0,,,,
33852610,5299236,3911,0,0,1,0,0,,,,
33853333,2615940,3557,0,0,1,0,0,,,,
33854287,168175,50310,0,0,0,1,0,,,,
33857722,519413,111155,0,0,0,1,0,,,,
33859138,886887,18007,0,0,1,0,0,,,,
33860240,444991,44433,0,0,0,1,0,,,,
33860364,1393766,60104,0,0,0,1,0,,,,
33866389,681865,47994,0,0,0,1,0,,,,
33867692,690952,6068,0,0,1,0,0,,,,
33886473,59303,85407,0,0,0,1,0,,,,
33887902,59303,85407,0,0,0,1,0,,,,
33892264,5299236,4066,0,0,1,0,0,,,,
33897909,3549014,11330,0,0,1,0,0,,,,
33903676,1315962,9839,0,0,1,0,0,,,,
33905739,2718186,3474,0,0,1,0,0,,,,
33908145,466314,2276,0,0,1,0,0,,,,
33914764,1816580,28059,0,0,0,1,0,,,,
33915386,1009479,76864,0,0,0,1,0,,,,
33917404,675568,6683,0,0,1,0,0,,,,
33918166,2946329,7652,0,0,1,0,0,,,,
33926842,3100115,9597,0,0,1,0,0,,,,
33934595,3978545,10992,0,0,1,0,0,,,,
33935604,3857942,6417,0,0,1,0,0,,,,
33941213,2057919,20829,0,0,0,1,0,,,,
33942706,3824919,4534,0,0,1,0,0,,,,
33944133,1627406,22935,0,0,0,1,0,,,,
33945026,7231,23854,0,0,0,1,0,,,,
33947941,811,122028,0,0,0,1,0,,,,
33947941,573032,42022,0,0,0,1,0,,,,
33951751,874188,49223,0,0,0,1,0,,,,
33956209,1889329,11044,0,0,1,0,0,,,,
33956232,811,122028,0,0,0,1,0,,,,
33956232,573032,42022,0,0,0,1,0,,,,
33958133,1038015,39039,0,0,0,1,0,,,,
33961870,4370109,2940,0,0,1,0,0,,,,
33963507,2564301,12085,0,0,1,0,0,,,,
33964012,2564301,12085,0,0,1,0,0,,,,
33969685,661519,151559,0,0,0,1,0,,,,
33971422,775806,37945,0,0,0,1,0,,,,
33972768,505088,386137,0,0,0,1,0,,,,
33973644,444991,44523,0,0,0,1,0,,,,
33974223,3889449,8559,0,0,1,0,0,,,,
33976523,19679,144467,0,0,0,1,0,,,,
33977160,59303,99743,0,0,0,1,0,,,,
33981905,3016153,37941,0,0,0,1,0,,,,
33982015,4774918,7808,0,0,1,0,0,,,,
33982034,445976,9783,0,0,1,0,0,,,,
33987771,1402846,7707,0,0,1,0,0,,,,
33989241,2718186,3519,0,0,1,0,0,,,,
33989249,2227743,12653,0,0,1,0,0,,,,
33989276,2564301,12105,0,0,1,0,0,,,,
33991151,1708058,8728,0,0,1,0,0,,,,
33991151,1708058,8728,0,0,1,0,0,,,,
33991151,1708058,8728,0,0,1,0,0,,,,
33991885,2617068,17455,0,0,1,0,0,,,,
33993342,2564301,12085,0,0,1,0,0,,,,
33995412,327083,14233,0,0,1,0,0,,,,
34000528,3115685,9953,0,0,1,0,0,,,,
34003611,2180785,2107,0,0,1,0,0,,,,
34004818,2732801,27319,0,0,0,1,0,,,,
34005836,719186,53004,0,0,0,1,0,,,,
34008358,1889329,11054,0,0,1,0,0,,,,
34011899,2732801,27319,0,0,0,1,0,,,,
34015658,2246344,3939,0,0,1,0,0,,,,
34019910,1432801,2056,0,0,1,0,0,,,,
34022746,444991,49250,0,0,0,1,0,,,,
34024690,19679,143452,0,0,0,1,0,,,,
34024690,19679,143452,0,0,0,1,0,,,,
34026628,3002139,19562,0,0,1,0,0,,,,
34028478,1535629,5531,0,0,1,0,0,,,,
34033540,811,122028,0,0,0,1,0,,,,
34033540,573032,42022,0,0,0,1,0,,,,
34035344,3151168,2224,0,0,1,0,0,,,,
34036300,2658948,2449,0,0,1,0,0,,,,
34037011,2413201,4787,0,0,1,0,0,,,,
34042416,3115685,10028,0,0,1,0,0,,,,
34043725,2564301,12085,0,0,1,0,0,,,,
34045790,1402846,5528,0,0,1,0,0,,,,
34048271,472495,14994,0,0,1,0,0,,,,
34048534,206403,115298,0,0,0,1,0,,,,
34051756,466314,2386,0,0,1,0,0,,,,
34052112,4320665,2898,0,0,1,0,0,,,,
34052115,183251,8218,0,0,1,0,0,,,,
34062446,505088,387065,0,0,0,1,0,,,,
34065007,444991,44573,0,0,0,1,0,,,,
34069694,622310,79516,0,0,0,1,0,,,,
34076550,4117728,2938,0,0,1,0,0,,,,
34077041,2257664,3357,0,0,1,0,0,,,,
34079245,3418066,25879,0,0,0,1,0,,,,
34083851,2564301,12085,0,0,1,0,0,,,,
34087480,3218692,11190,0,0,1,0,0,,,,
34089985,2180785,2107,0,0,1,0,0,,,,
34093640,179125,41029,0,0,0,1,0,,,,
34096405,3093387,27545,0,0,0,1,0,,,,
34097105,2415822,5491,0,0,1,0,0,,,,
34097485,1983495,29287,0,0,0,1,0,,,,
34098078,1288408,2945,0,0,1,0,0,,,,
34098249,3824919,4604,0,0,1,0,0,,,,
34099432,3093387,33253,0,0,0,1,0,,,,
34100610,15168,389791,0,0,0,1,0,,,,
34101785,472495,14292,0,0,1,0,0,,,,
34103757,2893413,10282,0,0,1,0,0,,,,
34107931,2564301,12085,0,0,1,0,0,,,,
34108194,1816580,28959,0,0,0,1,0,,,,
34111369,871050,85099,0,0,0,1,0,,,,
34112122,2564301,12085,0,0,1,0,0,,,,
34112359,19679,142886,0,0,0,1,0,,,,
34112683,734069,159669,0,0,0,1,0,,,,
34112710,3375713,2628,0,0,1,0,0,,,,
34113722,1192111,4708,0,0,1,0,0,,,,
34122357,774499,22928,0,0,0,1,0,,,,
34123528,3305116,2669,0,0,1,0,0,,,,
34125191,1110914,4811,0,0,1,0,0,,,,
34125674,19679,142886,0,0,0,1,0,,,,
34127145,19679,143006,0,0,0,1,0,,,,
34129967,1552737,4221,0,0,1,0,0,,,,
34131544,2057919,21749,0,0,0,1,0,,,,
34134481,505088,387687,0,0,0,1,0,,,,
34134540,444991,44603,0,0,0,1,0,,,,
34138912,62576,85966,0,0,0,1,0,,,,
34146678,59303,99743,0,0,0,1,0,,,,
34148124,157882,618571,0,0,0,1,0,,,,
34149309,3093387,30148,0,0,0,1,0,,,,
34149309,444991,44633,0,0,0,1,0,,,,
34151059,168986,39442,0,0,0,1,0,,,,
34151379,3627607,6820,0,0,1,0,0,,,,
34154086,1849444,4481,0,0,1,0,0,,,,
34159617,505088,387930,0,0,0,1,0,,,,
34160803,616443,113354,0,0,0,1,0,,,,
34160803,616443,113354,0,0,0,1,0,,,,
34163380,17034,596408,0,0,0,1,0,,,,
34167285,487339,137374,0,0,0,1,0,,,,
34168865,113962,63682,0,0,0,1,0,,,,
34169703,445976,10258,0,0,1,0,0,,,,
34169733,59303,99743,0,0,0,1,0,,,,
34171113,3933332,42347,0,0,0,1,0,,,,
34171367,168175,51564,0,0,0,1,0,,,,
34171367,168175,51564,0,0,0,1,0,,,,
34173836,157247,407508,0,0,0,1,0,,,,
34174211,2246344,3974,0,0,1,0,0,,,,
34179537,934239,26165,0,0,0,1,0,,,,
34182810,519348,2785,0,0,1,0,0,,,,
34184793,2704659,11312,0,0,1,0,0,,,,
34190507,302369,2983,0,0,1,0,0,,,,
34191193,2578037,5967,0,0,1,0,0,,,,
34193254,444991,50086,0,0,0,1,0,,,,
34194889,939860,177524,0,0,0,1,0,,,,
34202658,3887516,17345,0,0,1,0,0,,,,
34211449,717822,2610,0,0,1,0,0,,,,
34215395,2664350,7721,0,0,1,0,0,,,,
34225176,59303,86247,0,0,0,1,0,,,,
34228318,3824919,4604,0,0,1,0,0,,,,
34230509,168175,50630,0,0,0,1,0,,,,
34236071,5671006,1,1,0,0,0,0,,,,
34236406,59303,99743,0,0,0,1,0,,,,
34239376,5299236,5139,0,0,1,0,0,,,,
34240703,4561314,11130,0,0,1,0,0,,,,
34240996,3191557,5868,0,0,1,0,0,,,,
34241056,2564301,12105,0,0,1,0,0,,,,
34241978,100297,421490,0,0,0,1,0,,,,
34244670,505088,388937,0,0,0,1,0,,,,
34251713,641067,34090,0,0,0,1,0,,,,
34254697,925913,13632,0,0,1,0,0,,,,
34257179,2043505,4876,0,0,1,0,0,,,,
34258216,59303,99743,0,0,0,1,0,,,,
34259785,6375113,3121,0,0,1,0,0,,,,
34259785,444991,50086,0,0,0,1,0,,,,
34274691,1033581,8110,0,0,1,0,0,,,,
34275919,59303,99743,0,0,0,1,0,,,,
34276985,3824919,4614,0,0,1,0,0,,,,
34277927,588916,8436,0,0,1,0,0,,,,
34278892,4409409,16180,0,0,1,0,0,,,,
34280813,1402846,4883,0,0,1,0,0,,,,
34281122,6375113,3121,0,0,1,0,0,,,,
34281122,444991,50086,0,0,0,1,0,,,,
34283005,3218692,12697,0,0,1,0,0,,,,
34283220,2812842,11789,0,0,1,0,0,,,,
34287102,229044,120648,0,0,0,1,0,,,,
34287481,266143,64514,0,0,0,1,0,,,,
34289018,2227743,13823,0,0,1,0,0,,,,
34289937,22656,832436,0,0,0,1,0,,,,
34292428,874188,50523,0,0,0,1,0,,,,
34292570,66849,20790,0,0,0,1,0,,,,
34295916,661519,152597,0,0,0,1,0,,,,
34295936,2301450,15341,0,0,1,0,0,,,,
34296711,2756409,7611,0,0,1,0,0,,,,
34297234,594235,57784,0,0,0,1,0,,,,
34297271,2069064,62963,0,0,0,1,0,,,,
34298750,1441,18970,0,0,1,0,0,,,,
34300941,1209921,3958,0,0,1,0,0,,,,
34301008,73226,229738,0,0,0,1,0,,,,
34302055,3857942,7237,0,0,1,0,0,,,,
34303908,3956566,1,1,0,0,0,0,,,,
34307687,3824919,4624,0,0,1,0,0,,,,
34312779,19679,143452,0,0,0,1,0,,,,
34314847,3749523,3247,0,0,1,0,0,,,,
34315213,1743880,25880,0,0,0,1,0,,,,
34317441,2802040,34702,0,0,0,1,0,,,,
34323408,142162,122262,0,0,0,1,0,,,,
34325461,100297,440952,0,0,0,1,0,,,,
34327863,19679,144357,0,0,0,1,0,,,,
34331145,2711488,50999,0,0,0,1,0,,,,
34339395,82262,2053,0,0,1,0,0,,,,
34340408,15168,392998,0,0,0,1,0,,,,
34342041,19679,143404,0,0,0,1,0,,,,
34342938,4099593,27455,0,0,0,1,0,,,,
34352689,2617068,18427,0,0,1,0,0,,,,
34352689,2617068,18467,0,0,1,0,0,,,,
34362267,1070452,20814,0,0,0,1,0,,,,
34368318,3776858,16010,0,0,1,0,0,,,,
34368529,576767,3089,0,0,1,0,0,,,,
34368529,576767,3089,0,0,1,0,0,,,,
34368780,59303,99743,0,0,0,1,0,,,,
34376532,19679,143452,0,0,0,1,0,,,,
34385018,1906307,43342,0,0,0,1,0,,,,
34385245,4142924,11915,0,0,1,0,0,,,,
34390207,314166,94395,0,0,0,1,0,,,,
34393919,519413,114260,0,0,0,1,0,,,,
34394916,3956566,1,1,0,0,0,0,,,,
34398461,5389107,4083,0,0,1,0,0,,,,
34401371,1043380,5463,0,0,1,0,0,,,,
34401626,1983854,96697,0,0,0,1,0,,,,
34404032,2308683,2467,0,0,1,0,0,,,,
34405113,4593267,10052,0,0,1,0,0,,,,
34406581,229044,118993,0,0,0,1,0,,,,
34407665,1048572,170262,0,0,0,1,0,,,,
34418919,1628375,18586,0,0,1,0,0,,,,
34419522,1159478,140604,0,0,0,1,0,,,,
34419795,563532,23765,0,0,0,1,0,,,,
34423822,4275347,7056,0,0,1,0,0,,,,
34435408,1709587,17184,0,0,1,0,0,,,,
34435632,1048572,170402,0,0,0,1,0,,,,
34437704,229044,118993,0,0,0,1,0,,,,
34439783,1906307,43342,0,0,0,1,0,,,,
34440644,2734189,4318,0,0,1,0,0,,,,
34441419,168175,50888,0,0,0,1,0,,,,
34445215,584192,51656,0,0,0,1,0,,,,
34448696,1849444,4801,0,0,1,0,0,,,,
34449478,3305116,2569,0,0,1,0,0,,,,
34452790,1529630,62749,0,0,0,1,0,,,,
34453932,19679,143562,0,0,0,1,0,,,,
34453932,3093387,28211,0,0,0,1,0,,,,
34455888,168175,50888,0,0,0,1,0,,,,
34456045,176646,10801,0,0,1,0,0,,,,
34456570,314166,94881,0,0,0,1,0,,,,
34457803,1491895,218304,0,0,0,1,0,,,,
34460080,964243,23742,0,0,0,1,0,,,,
34461000,1207049,7243,0,0,1,0,0,,,,
34461654,400617,24057,0,0,0,1,0,,,,
34468082,106224,336857,0,0,0,1,0,,,,
34469074,59303,99743,0,0,0,1,0,,,,
34471237,616443,114055,0,0,0,1,0,,,,
34471493,387076,49471,0,0,0,1,0,,,,
34472390,462627,81220,0,0,0,1,0,,,,
34474327,4609915,11903,0,0,1,0,0,,,,
34475253,4174897,5343,0,0,1,0,0,,,,
34475415,462627,81220,0,0,0,1,0,,,,
34475415,3933332,44495,0,0,0,1,0,,,,
34477046,1803692,3382,0,0,1,0,0,,,,
34477517,4014959,9716,0,0,1,0,0,,,,
34479701,694576,39382,0,0,0,1,0,,,,
34480430,3134215,4221,0,0,1,0,0,,,,
34480607,874188,50826,0,0,0,1,0,,,,
34482513,3899908,2507,0,0,1,0,0,,,,
34482544,1849664,15414,0,0,1,0,0,,,,
34483066,3899908,2507,0,0,1,0,0,,,,
34484675,505088,391310,0,0,0,1,0,,,,
34484769,19068,434358,0,0,0,1,0,,,,
34489199,2057919,33416,0,0,0,1,0,,,,
34490573,123671,34797,0,0,0,1,0,,,,
34492543,3824919,4644,0,0,1,0,0,,,,
34493344,811,122028,0,0,0,1,0,,,,
34493344,573032,42022,0,0,0,1,0,,,,
34493525,1709587,17184,0,0,1,0,0,,,,
34494483,476,270048,0,0,0,1,0,,,,
34497270,1033581,12008,0,0,1,0,0,,,,
34499849,502381,25035,0,0,0,1,0,,,,
34501744,229044,118368,0,0,0,1,0,,,,
34501967,30018,28165,0,0,0,1,0,,,,
34507652,1136211,47717,0,0,0,1,0,,,,
34509061,4874146,2506,0,0,1,0,0,,,,
34513826,207421,211104,0,0,0,1,0,,,,
34516846,6296561,7827,0,0,1,0,0,,,,
34517852,3824919,4654,0,0,1,0,0,,,,
34519706,3001761,56115,0,0,0,1,0,,,,
34522184,1252759,64364,0,0,0,1,0,,,,
34525489,462627,71345,0,0,0,1,0,,,,
34526296,200291,76339,0,0,0,1,0,,,,
34529646,3604083,2515,0,0,1,0,0,,,,
34532696,6375113,3512,0,0,1,0,0,,,,
34536173,2912340,4272,0,0,1,0,0,,,,
34539601,622310,81015,0,0,0,1,0,,,,
34540946,149341,1,1,0,0,0,0,,,,
34546866,2649012,22061,0,0,0,1,0,,,,
34548491,3204551,26684,0,0,0,1,0,,,,
34553969,563532,22803,0,0,0,1,0,,,,
34554134,1070452,20969,0,0,0,1,0,,,,
34554457,3297613,115753,0,0,0,1,0,,,,
34554988,168175,50996,0,0,0,1,0,,,,
34558230,4142924,12879,0,0,1,0,0,,,,
34560121,3552770,7333,0,0,1,0,0,,,,
34562950,2227743,21490,0,0,0,1,0,,,,
34569960,1090079,35913,0,0,0,1,0,,,,
34577501,1571407,2385,0,0,1,0,0,,,,
34578045,1745573,3845,0,0,1,0,0,,,,
34578587,1554386,3909,0,0,1,0,0,,,,
34578974,1913824,4389,0,0,1,0,0,,,,
34582064,2410359,33526,0,0,0,1,0,,,,
34589018,115493,6940,0,0,1,0,0,,,,
34598719,505088,392519,0,0,0,1,0,,,,
34600245,594235,58107,0,0,0,1,0,,,,
34600363,1393766,61832,0,0,0,1,0,,,,
34600978,719690,2808,0,0,1,0,0,,,,
34601552,5274205,3353,0,0,1,0,0,,,,
34602594,2310830,26569,0,0,0,1,0,,,,
34604439,3305116,2669,0,0,1,0,0,,,,
34605111,3082296,4385,0,0,1,0,0,,,,
34606795,505088,392272,0,0,0,1,0,,,,
34612304,811,122028,0,0,0,1,0,,,,
34612304,573032,42022,0,0,0,1,0,,,,
34620064,4874146,2770,0,0,1,0,0,,,,
34621405,176646,10896,0,0,1,0,0,,,,
34623372,330315,152058,0,0,0,1,0,,,,
34624929,2767207,12333,0,0,1,0,0,,,,
34625857,157882,624949,0,0,0,1,0,,,,
34627177,3016153,39870,0,0,0,1,0,,,,
34627503,505088,392519,0,0,0,1,0,,,,
34627851,3093387,28326,0,0,0,1,0,,,,
34630690,2117156,4787,0,0,1,0,0,,,,
34634205,266143,66100,0,0,0,1,0,,,,
34635569,476,270801,0,0,0,1,0,,,,
34635964,229044,118993,0,0,0,1,0,,,,
34637313,4771017,2034,0,0,1,0,0,,,,
34641700,981744,9602,0,0,1,0,0,,,,
34642074,2246344,4164,0,0,1,0,0,,,,
34643754,1505939,98775,0,0,0,1,0,,,,
34643755,438154,139583,0,0,0,1,0,,,,
34643755,438154,139583,0,0,0,1,0,,,,
34644912,254830,5014,0,0,1,0,0,,,,
34650592,811,122028,0,0,0,1,0,,,,
34650592,573032,42022,0,0,0,1,0,,,,
34650592,1700321,16328,0,0,1,0,0,,,,
34653764,4874146,3094,0,0,1,0,0,,,,
34655615,2227743,14534,0,0,1,0,0,,,,
34655954,2303865,28074,0,0,0,1,0,,,,
34658653,478288,16350,0,0,1,0,0,,,,
34660253,19746,62936,0,0,0,1,0,,,,
34664142,472495,15030,0,0,1,0,0,,,,
34664882,3093387,29858,0,0,0,1,0,,,,
34674664,1009479,77994,0,0,0,1,0,,,,
34680304,1402846,8017,0,0,1,0,0,,,,
34686044,505088,392958,0,0,0,1,0,,,,
34686248,290085,22200,0,0,0,1,0,,,,
34687608,3826372,15714,0,0,1,0,0,,,,
34689722,3956566,1,1,0,0,0,0,,,,
34691682,1816580,30742,0,0,0,1,0,,,,
34694954,3956566,1,1,0,0,0,0,,,,
34697444,2564301,12035,0,0,1,0,0,,,,
34697673,104790,58743,0,0,0,1,0,,,,
34703016,331508,47477,0,0,0,1,0,,,,
34713425,59303,99743,0,0,0,1,0,,,,
34730279,1415724,56366,0,0,0,1,0,,,,
34731412,481248,5076,0,0,1,0,0,,,,
34732116,3093387,30868,0,0,0,1,0,,,,
34737715,1677912,21228,0,0,0,1,0,,,,
34745112,5389107,2888,0,0,1,0,0,,,,
34745621,131874,39888,0,0,0,1,0,,,,
34746795,2180785,2684,0,0,1,0,0,,,,
34747036,229044,125138,0,0,0,1,0,,,,
34748719,2564301,12070,0,0,1,0,0,,,,
34750616,2948399,2072,0,0,1,0,0,,,,
34752252,2756409,7766,0,0,1,0,0,,,,
34759742,3093387,28641,0,0,0,1,0,,,,
34762863,100297,550377,0,0,0,1,0,,,,
34765207,1009479,78307,0,0,0,1,0,,,,
34768291,2675154,2267,0,0,1,0,0,,,,
34769789,19679,144271,0,0,0,1,0,,,,
34770326,1677912,21008,0,0,0,1,0,,,,
34772618,2227743,14932,0,0,1,0,0,,,,
34772628,3059812,3709,0,0,1,0,0,,,,
34780854,1971805,28639,0,0,0,1,0,,,,
34802193,229044,119268,0,0,0,1,0,,,,
34804802,5389997,3978,0,0,1,0,0,,,,
34818149,2538473,4214,0,0,1,0,0,,,,
34819337,59303,88268,0,0,0,1,0,,,,
34819949,4142924,13174,0,0,1,0,0,,,,
34820968,3093387,30868,0,0,0,1,0,,,,
34825139,792066,2386,0,0,1,0,0,,,,
34825139,2617068,21204,0,0,0,1,0,,,,
34837057,794242,8940,0,0,1,0,0,,,,
34841399,1413395,37607,0,0,0,1,0,,,,
34841653,1413395,37607,0,0,0,1,0,,,,
34842564,59303,99743,0,0,0,1,0,,,,
34842608,2564301,12070,0,0,1,0,0,,,,
34845364,3853934,2865,0,0,1,0,0,,,,
34847153,207421,173566,0,0,0,1,0,,,,
34849065,2057919,21784,0,0,0,1,0,,,,
34849468,59303,87998,0,0,0,1,0,,,,
34852413,1906307,41492,0,0,0,1,0,,,,
34854426,811,122028,0,0,0,1,0,,,,
34854426,573032,42022,0,0,0,1,0,,,,
34855781,607407,12989,0,0,1,0,0,,,,
34861784,4593267,12428,0,0,1,0,0,,,,
34863884,3059812,3797,0,0,1,0,0,,,,
34871383,266143,66689,0,0,0,1,0,,,,
34875263,1213296,7650,0,0,1,0,0,,,,
34877834,584518,42556,0,0,0,1,0,,,,
34878903,16587,39963,0,0,0,1,0,,,,
34879663,850848,87291,0,0,0,1,0,,,,
34879902,5211833,13986,0,0,1,0,0,,,,
34883115,505088,395030,0,0,0,1,0,,,,
34883127,721644,21468,0,0,0,1,0,,,,
34887866,3995261,2248,0,0,1,0,0,,,,
34887870,229044,122159,0,0,0,1,0,,,,
34888630,3824919,4764,0,0,1,0,0,,,,
34892476,2799037,3212,0,0,1,0,0,,,,
34895119,418066,2791,0,0,1,0,0,,,,
34901429,100297,430950,0,0,0,1,0,,,,
34910165,1033581,13833,0,0,1,0,0,,,,
34912168,59303,88073,0,0,0,1,0,,,,
34914577,2910943,8193,0,0,1,0,0,,,,
34915827,640595,8195,0,0,1,0,0,,,,
34918740,157247,417638,0,0,0,1,0,,,,
34919123,1835379,31826,0,0,0,1,0,,,,
34924293,2748311,5030,0,0,1,0,0,,,,
34927371,19679,144487,0,0,0,1,0,,,,
34929867,1413395,37883,0,0,0,1,0,,,,
34931539,472495,13007,0,0,1,0,0,,,,
34933210,385273,19819,0,0,1,0,0,,,,
34940248,691711,2193,0,0,1,0,0,,,,
34940248,3093387,29291,0,0,0,1,0,,,,
34944170,444991,45546,0,0,0,1,0,,,,
34947843,2912340,9816,0,0,1,0,0,,,,
34949547,1835379,31836,0,0,0,1,0,,,,
34950365,59303,99743,0,0,0,1,0,,,,
34951410,1191259,23662,0,0,0,1,0,,,,
34953171,719186,53909,0,0,0,1,0,,,,
34953739,1415724,57446,0,0,0,1,0,,,,
34953925,3063910,47433,0,0,0,1,0,,,,
34964282,7599300,1,1,0,0,0,0,,,,
34964454,19679,152927,0,0,0,1,0,,,,
34966824,4099593,23998,0,0,0,1,0,,,,
34969769,3093387,28641,0,0,0,1,0,,,,
34975109,1145666,19018,0,0,1,0,0,,,,
34979304,540873,14600,0,0,1,0,0,,,,
34982235,63011,22913,0,0,0,1,0,,,,
34986233,5292302,4320,0,0,1,0,0,,,,
34986233,5292302,4320,0,0,1,0,0,,,,
34987902,874188,52286,0,0,0,1,0,,,,
34989190,2564301,12080,0,0,1,0,0,,,,
34997981,11654,77765,0,0,0,1,0,,,,
34999076,128421,97662,0,0,0,1,0,,,,
35005245,3266847,2215,0,0,1,0,0,,,,
35006453,229044,119896,0,0,0,1,0,,,,
35008677,100297,432530,0,0,0,1,0,,,,
35009489,147024,17129,0,0,1,0,0,,,,
35011439,2246344,4752,0,0,1,0,0,,,,
35014976,4593267,13544,0,0,1,0,0,,,,
35020835,1159478,142321,0,0,0,1,0,,,,
35023631,616443,115725,0,0,0,1,0,,,,
35024871,1033581,12774,0,0,1,0,0,,,,
35025678,3093387,28876,0,0,0,1,0,,,,
35026363,360211,27420,0,0,0,1,0,,,,
35027321,4687348,2225,0,0,1,0,0,,,,
35027728,19679,144747,0,0,0,1,0,,,,
35027793,59303,99743,0,0,0,1,0,,,,
35036766,16587,40033,0,0,0,1,0,,,,
35036766,4774918,8341,0,0,1,0,0,,,,
35036766,4774918,8341,0,0,1,0,0,,,,
35040152,331508,52462,0,0,0,1,0,,,,
35040152,5211833,8197,0,0,1,0,0,,,,
35044372,229044,119996,0,0,0,1,0,,,,
35045105,505088,396749,0,0,0,1,0,,,,
35045467,1402846,5013,0,0,1,0,0,,,,
35046021,1571407,2385,0,0,1,0,0,,,,
35055826,243373,3005,0,0,1,0,0,,,,
35056940,3393505,6096,0,0,1,0,0,,,,
35059831,266143,67109,0,0,0,1,0,,,,
35060321,3304426,8658,0,0,1,0,0,,,,
35061548,502381,25301,0,0,0,1,0,,,,
35065608,476,274337,0,0,0,1,0,,,,
35066758,229044,119996,0,0,0,1,0,,,,
35074523,2635532,3369,0,0,1,0,0,,,,
35074855,1405065,31372,0,0,0,1,0,,,,
35076791,82262,3034,0,0,1,0,0,,,,
35079906,1233251,14109,0,0,1,0,0,,,,
35082082,2227743,16578,0,0,1,0,0,,,,
35088496,4720935,3663,0,0,1,0,0,,,,
